chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue	resolution
chr3L	20771500	20771750	chr3L	20785000	20785250	69572	69586	0.2321570915	6.9494e-05	0.0001407047	1000
chr3L	20908000	20910000	chr3L	21358000	21360000	17428	17540	0.0833674723	0.157611083	0.1999961735	4000
chr3L	20934000	20934250	chr3L	20976250	20976500	69735	69777	0.3366053893	3.2e-09	1.01e-08	1000
chr3L	20942250	20942500	chr3L	20976500	20976750	69743	69777	0.2812539317	1.0178e-06	2.5027e-06	1000
chr3L	21008750	21009000	chr3L	21026000	21026250	69809	69827	0.4108112989	6.3e-09	1.95e-08	1000
chr3L	21011000	21011250	chr3L	21025500	21025750	34906	34913	0.7758239875	0.0	0.0	2000
chr3L	21027500	21027750	chr3L	21034250	21034500	69828	69835	0.2237138524	0.0027614676	0.0045537466	1000
chr3L	21049750	21050000	chr3L	21065500	21065750	69850	69866	0.485986752	0.0	0.0	1000
chr3L	21067000	21068000	chr3L	21145000	21146000	69868	69946	0.0246013768	0.6960828971	0.7492370872	1000
chr3L	21164000	21166000	chr3L	21390000	21392000	69965	70191	0.1042060794	0.0769430466	0.1025242749	1000
chr3L	21196750	21197000	chr3L	21216750	21217000	69997	70017	0.4615273151	0.0	0.0	1000
chr3L	21236000	21237000	chr3L	21411000	21412000	70037	70212	0.0424241853	0.4862871406	0.5493381532	1000
chr3L	21360000	21360250	chr3L	21395000	21395250	70161	70196	0.2042386451	0.0014953932	0.0025733322	1000
chr3L	21361000	21362000	chr3L	21413000	21414000	70162	70214	0.0470819553	0.4866348422	0.5494504621	1000
chr3L	21449250	21449500	chr3L	21480500	21480750	70250	70281	0.3282386585	8.2e-09	2.49e-08	1000
chr3L	21460500	21460750	chr3L	21476500	21476750	70261	70277	0.5363693008	0.0	0.0	1000
chr3L	21460500	21460750	chr3L	21479500	21479750	70261	70280	0.5841426706	0.0	0.0	1000
chr3L	214750	215000	chr3L	220250	220500	49015	49021	0.4917050566	0.0	0.0	1000
chr3L	21522750	21523000	chr3L	21529500	21529750	70323	70330	0.362129824	3.9e-09	1.23e-08	1000
chr3L	2157500	2157750	chr3L	2164000	2164250	50958	50965	0.540067924	0.0	0.0	1000
chr3L	21584750	21585000	chr3L	21598500	21598750	70385	70399	0.4302393559	0.0	0.0	1000
chr3L	2160000	2162000	chr3L	2386000	2388000	25481	25594	0.0891768347	0.1304997579	0.160264131	2000
chr3L	21604250	21604500	chr3L	21652750	21653000	70405	70453	0.5718147274	0.0	0.0	1000
chr3L	21617500	21617750	chr3L	21634500	21634750	70418	70435	0.3206415738	1.9e-08	5.54e-08	1000
chr3L	21707000	21708000	chr3L	21808000	21809000	70508	70609	0.1016297725	0.084587021	0.1118226269	1000
chr3L	21808000	21810000	chr3L	22134000	22136000	17653	17734	0.0429389587	0.4674646153	0.5390350767	4000
chr3L	21843500	21843750	chr3L	21879250	21879500	70644	70680	0.278232491	1.3467e-06	3.2537e-06	1000
chr3L	21879000	21880000	chr3L	21941000	21942000	70680	70742	0.0712018705	0.227750418	0.2775394686	1000
chr3L	22134000	22136000	chr3L	22406000	22408000	35468	35604	0.1640635709	0.005112305	0.0076806049	2000
chr3L	22135250	22135500	chr3L	22163250	22163500	70936	70964	0.330808198	6.1e-09	1.9e-08	1000
chr3L	22214000	22216000	chr3L	22634000	22636000	35508	35718	0.059049507	0.3647950144	0.4081351703	2000
chr3L	22267750	22268000	chr3L	22288250	22288500	71068	71089	0.2952672841	2.652e-07	6.968e-07	1000
chr3L	22409000	22410000	chr3L	22460000	22461000	71210	71261	0.1069696991	0.0693750597	0.0932727868	1000
chr3L	22455000	22456000	chr3L	22643000	22644000	71256	71444	0.1178044154	0.0453334707	0.0626626925	1000
chr3L	22456000	22456250	chr3L	22494000	22494250	71257	71295	0.2090164545	0.0003336619	0.0006257575	1000
chr3L	22460000	22461000	chr3L	22670000	22671000	71261	71471	0.0727373957	0.2178455284	0.2666438907	1000
chr3L	22496000	22497000	chr3L	22573000	22574000	71297	71374	0.130320724	0.0529697084	0.0724486803	1000
chr3L	22496000	22497000	chr3L	22614000	22615000	71297	71415	0.0655804362	0.3518020935	0.4127985328	1000
chr3L	22496000	22497000	chr3L	22643000	22644000	71297	71444	0.2336726699	5.66995e-05	0.0001161815	1000
chr3L	22497000	22498000	chr3L	22628000	22629000	71298	71429	0.2829011214	1.75408e-05	3.80193e-05	1000
chr3L	22573000	22574000	chr3L	22682000	22683000	71374	71483	0.1152120895	0.0875114871	0.1153442055	1000
chr3L	22613750	22614000	chr3L	22633750	22634000	71414	71434	0.1330397581	0.0481522535	0.0662692394	1000
chr3L	22755750	22756000	chr3L	22768500	22768750	71556	71569	0.3419470683	1.436e-07	3.865e-07	1000
chr3L	22851750	22852000	chr3L	22863000	22863250	71652	71664	0.2982598337	3.215e-07	8.332e-07	1000
chr3L	22872000	22872250	chr3L	22878250	22878500	71673	71679	0.5123922644	0.0	0.0	1000
chr3L	22940000	22940250	chr3L	22958500	22958750	71741	71759	0.7226102866	0.0	0.0	1000
chr3L	2467000	2467250	chr3L	2483000	2483250	51268	51284	0.4819577389	0.0	0.0	1000
chr3L	2470750	2471000	chr3L	2482750	2483000	51271	51283	0.5726230758	0.0	0.0	1000
chr3L	2590000	2592000	chr3L	2770000	2772000	25696	25786	0.4199539775	0.0	0.0	2000
chr3L	271250	271500	chr3L	297250	297500	49072	49098	-0.1065137648	0.0705800417	0.0947202136	1000
chr3L	277000	277250	chr3L	282500	282750	49078	49083	0.0131170969	0.8457302574	0.8803391626	1000
chr3L	284000	286000	chr3L	572000	574000	12272	12344	-0.0939337808	0.1111015325	0.1447131792	4000
chr3L	2881000	2882000	chr3L	3037000	3038000	25841	25919	0.388236436	0.0	0.0	2000
chr3L	2901000	2902000	chr3L	3031000	3032000	51702	51832	0.0892190766	0.130316703	0.1669894983	1000
chr3L	2907000	2908000	chr3L	2976000	2977000	51708	51777	0.1488998787	0.0334340221	0.0471571007	1000
chr3L	299000	299250	chr3L	319250	319500	49100	49120	0.4075650461	0.0	0.0	1000
chr3L	3097250	3097500	chr3L	3121750	3122000	51898	51922	0.527488823	0.0	0.0	1000
chr3L	3178750	3179000	chr3L	3192500	3192750	51979	51993	0.2422306826	3.21636e-05	6.79181e-05	1000
chr3L	3288000	3289000	chr3L	3616000	3617000	26045	26209	0.4582630318	0.0	0.0	2000
chr3L	3303500	3303750	chr3L	3319250	3319500	52104	52120	0.3232850659	1.42e-08	4.19e-08	1000
chr3L	3327500	3327750	chr3L	3333750	3334000	52128	52134	0.5409250214	0.0	0.0	1000
chr3L	333000	333250	chr3L	338500	338750	49134	49139	0.2308416138	0.0004888839	0.0008956126	1000
chr3L	336000	338000	chr3L	606000	608000	24569	24704	0.1714728334	0.0034027058	0.0052695204	2000
chr3L	339000	340000	chr3L	501000	502000	49140	49302	0.182169638	0.0018360693	0.0031159673	1000
chr3L	339000	340000	chr3L	605000	606000	24570	24703	0.2285748128	8.31746e-05	0.0001599179	2000
chr3L	3461000	3461250	chr3L	3472000	3472250	52262	52273	0.359851264	6e-10	1.9e-09	1000
chr3L	3543000	3544000	chr3L	3683000	3684000	26172	26242	0.069344306	0.2401532658	0.2801577107	2000
chr3L	3646000	3646250	chr3L	3684250	3684500	52447	52485	0.1151055601	0.0505502989	0.0694399824	1000
chr3L	3646000	3647000	chr3L	3710000	3711000	52447	52511	0.1425364611	0.0152227157	0.02282376	1000
chr3L	3668500	3668750	chr3L	3698500	3698750	52469	52499	0.0475268685	0.4211900926	0.4834510762	1000
chr3L	3682000	3682250	chr3L	3710500	3710750	52483	52511	0.5788629573	0.0	0.0	1000
chr3L	3684250	3684500	chr3L	3710250	3710500	52485	52511	0.4826942512	0.0	0.0	1000
chr3L	378000	378250	chr3L	432750	433000	49179	49233	0.3524340188	5e-10	1.7e-09	1000
chr3L	381250	381500	chr3L	420750	421000	49182	49221	0.0662575838	0.2617937937	0.3157218886	1000
chr3L	3845750	3846000	chr3L	3879000	3879250	52646	52680	0.3297747689	6.9e-09	2.12e-08	1000
chr3L	40000	41000	chr3L	122000	123000	48841	48923	0.21337581	0.0021239393	0.0035554294	1000
chr3L	40500	40750	chr3L	129000	129250	48841	48930	0.4779918208	0.0	0.0	1000
chr3L	4161000	4161250	chr3L	4167250	4167500	52962	52968	0.4964109742	0.0	0.0	1000
chr3L	4169000	4170000	chr3L	4253000	4254000	26485	26527	-0.0006621074	0.9910660706	1.0	2000
chr3L	4187000	4187250	chr3L	4193500	4193750	52988	52994	0.3304520329	1.806e-07	4.816e-07	1000
chr3L	4220000	4220250	chr3L	4239000	4239250	53021	53040	0.4664760057	0.0	0.0	1000
chr3L	4371750	4372000	chr3L	4401000	4401250	53172	53202	0.5191300299	0.0	0.0	1000
chr3L	44000	45000	chr3L	106000	107000	48845	48907	-0.0893848839	0.1857410403	0.2304063466	1000
chr3L	4406000	4408000	chr3L	4626000	4628000	26604	26714	0.2998435235	1.681e-07	4.331e-07	2000
chr3L	4408000	4410000	chr3L	4694000	4696000	13303	13374	0.2659726241	4.0497e-06	1.00361e-05	4000
chr3L	4469000	4470000	chr3L	4805000	4806000	26635	26803	0.3207290977	1.309e-07	3.431e-07	2000
chr3L	458000	458250	chr3L	490750	491000	49259	49291	0.2348318285	5.19041e-05	0.0001071491	1000
chr3L	459500	459750	chr3L	491000	491250	49260	49292	0.145333858	0.0133107208	0.0201069114	1000
chr3L	4634000	4635000	chr3L	4696000	4697000	53435	53497	0.0166865047	0.7777743661	0.8223672586	1000
chr3L	4696000	4697000	chr3L	4757000	4758000	53497	53558	0.5950714941	0.0	0.0	1000
chr3L	4696750	4697000	chr3L	4709750	4710000	53497	53510	0.6664509374	0.0	0.0	1000
chr3L	48000	49000	chr3L	128000	129000	48849	48929	0.0849110333	0.150025346	0.1900435551	1000
chr3L	4805000	4806000	chr3L	4878000	4879000	53606	53679	0.1076990019	0.0674825201	0.0908386965	1000
chr3L	4805000	4806000	chr3L	5084000	5085000	26803	26943	0.2020065253	0.0005324425	0.0009126997	2000
chr3L	4826000	4828000	chr3L	5134000	5136000	26814	26968	0.0955814604	0.1416368711	0.1724105587	2000
chr3L	4840000	4841000	chr3L	5086000	5087000	53641	53887	0.1899719263	0.0011450569	0.0019984313	1000
chr3L	4840000	4842000	chr3L	5092000	5094000	53641	53893	0.0394217806	0.5047539384	0.5681691076	1000
chr3L	4976000	4977000	chr3L	5185000	5186000	26889	26993	0.0894119488	0.1294834065	0.1593611925	2000
chr3L	50000	51000	chr3L	121000	122000	48851	48922	0.0258862791	0.7254255285	0.7751649901	1000
chr3L	500000	501000	chr3L	605000	606000	49301	49406	0.2727151163	2.2258e-06	5.2569e-06	1000
chr3L	506000	507000	chr3L	606000	607000	49307	49407	0.4589800661	0.0	0.0	1000
chr3L	5064000	5065000	chr3L	5288000	5289000	26933	27045	-0.0129476303	0.8473575238	0.8799634914	2000
chr3L	5136000	5138000	chr3L	5360000	5362000	26969	27081	0.1645068237	0.0084035084	0.0123485817	2000
chr3L	5136000	5138000	chr3L	5564000	5566000	13485	13592	0.2689321282	4.68431e-05	0.0001008403	4000
chr3L	5139750	5140000	chr3L	5145500	5145750	53940	53946	0.3942682015	2e-10	9e-10	1000
chr3L	5185000	5186000	chr3L	5277000	5278000	53986	54078	0.3648975044	1e-10	4e-10	1000
chr3L	5362000	5364000	chr3L	5562000	5564000	27082	27182	0.2190798937	0.0001658707	0.0003031148	2000
chr3L	5420500	5420750	chr3L	5455000	5455250	54221	54256	0.3689415899	1.08e-08	3.26e-08	1000
chr3L	5422000	5422250	chr3L	5453500	5453750	54223	54254	0.408355297	0.0	0.0	1000
chr3L	5593000	5593250	chr3L	5600750	5601000	54394	54401	0.3615548292	4.1e-09	1.3e-08	1000
chr3L	5623250	5623500	chr3L	5630500	5630750	54424	54431	0.3687085652	1.9e-09	6.2e-09	1000
chr3L	5752500	5752750	chr3L	5768750	5769000	54553	54569	0.2804861649	1.0932e-06	2.6737e-06	1000
chr3L	5752750	5753000	chr3L	5765500	5765750	54553	54566	0.4453899521	0.0	0.0	1000
chr3L	5754500	5754750	chr3L	5761250	5761500	54555	54562	0.5564926498	0.0	0.0	1000
chr3L	5765750	5766000	chr3L	5780000	5780250	54566	54581	0.0821153361	0.1647126933	0.2065207876	1000
chr3L	5779750	5780000	chr3L	5794000	5794250	54580	54595	0.08065253	0.1723991661	0.2148194564	1000
chr3L	579500	579750	chr3L	604750	605000	49380	49405	0.5216659239	0.0	0.0	1000
chr3L	5845750	5846000	chr3L	5856500	5856750	54646	54657	0.1961383679	0.0010707978	0.0018777143	1000
chr3L	6011750	6012000	chr3L	6023000	6023250	54812	54824	0.2525513608	3.26274e-05	6.87661e-05	1000
chr3L	6059000	6060000	chr3L	6124000	6125000	54860	54925	0.3470756697	9e-10	3.1e-09	1000
chr3L	6071000	6072000	chr3L	6124000	6125000	54872	54925	0.1792691391	0.0021779055	0.0036347699	1000
chr3L	6130750	6131000	chr3L	6154500	6154750	54931	54955	0.2697498418	1.12938e-05	2.50432e-05	1000
chr3L	6133250	6133500	chr3L	6144250	6144500	54934	54945	0.1490787876	0.0207627449	0.030348715	1000
chr3L	6133250	6133500	chr3L	6155750	6156000	54934	54956	0.2441497581	7.63285e-05	0.0001532804	1000
chr3L	6272000	6273000	chr3L	6444000	6445000	55073	55245	0.0759830415	0.1979300456	0.2440218334	1000
chr3L	6329000	6330000	chr3L	6435000	6436000	55130	55236	0.0926707271	0.1876326221	0.2322320988	1000
chr3L	6349000	6350000	chr3L	6435000	6436000	55150	55236	0.2210534948	0.0014396967	0.0024891006	1000
chr3L	6352500	6352750	chr3L	6400250	6400500	55153	55201	0.6537034706	0.0	0.0	1000
chr3L	654500	654750	chr3L	681750	682000	49455	49482	0.4154870027	0.0	0.0	1000
chr3L	6743500	6743750	chr3L	6752500	6752750	55544	55553	0.5126833471	0.0	0.0	1000
chr3L	6767500	6767750	chr3L	6821000	6821250	55568	55622	0.1904947412	0.0011086442	0.0019379381	1000
chr3L	6778000	6779000	chr3L	6904000	6905000	55579	55705	0.0270957779	0.6566720176	0.7155167108	1000
chr3L	6789750	6790000	chr3L	6904250	6904500	55590	55705	0.4712335301	0.0	0.0	1000
chr3L	7134250	7134500	chr3L	7157000	7157250	55935	55958	0.2637402194	4.919e-06	1.12924e-05	1000
chr3L	7137750	7138000	chr3L	7156250	7156500	55938	55957	0.4389282506	0.0	0.0	1000
chr3L	7422500	7422750	chr3L	7491500	7491750	56223	56292	0.5110860089	0.0	0.0	1000
chr3L	7528000	7529000	chr3L	7727000	7728000	28165	28264	0.1061918163	0.0714411412	0.0915986359	2000
chr3L	7554000	7554250	chr3L	7605000	7605250	56355	56406	0.6191742035	0.0	0.0	1000
chr3L	7581000	7582000	chr3L	7747000	7748000	28191	28274	-0.0298655246	0.6134028517	0.6551450342	2000
chr3L	7641500	7641750	chr3L	7654750	7655000	56442	56455	0.5640416521	0.0	0.0	1000
chr3L	7781750	7782000	chr3L	7809250	7809500	56582	56610	0.3081839534	7.17e-08	1.982e-07	1000
chr3L	7782000	7782250	chr3L	7805250	7805500	56583	56606	0.5577775438	0.0	0.0	1000
chr3L	7911000	7912000	chr3L	7978000	7979000	56712	56779	0.5193027355	0.0	0.0	1000
chr3L	7912000	7912250	chr3L	7936250	7936500	56713	56737	0.3809915278	3.1e-09	1.01e-08	1000
chr3L	7912250	7912500	chr3L	7931250	7931500	56713	56732	0.2951523824	2.49631e-05	5.34269e-05	1000
chr3L	8203000	8203250	chr3L	8222500	8222750	57004	57023	0.2093241931	0.0003267669	0.0006133462	1000
chr3L	8290250	8290500	chr3L	8296500	8296750	57091	57097	0.4271691112	0.0	0.0	1000
chr3L	8340500	8340750	chr3L	8346250	8346500	57141	57147	0.404406621	1e-10	3e-10	1000
chr3L	8424500	8424750	chr3L	8442250	8442500	57225	57243	0.2654373532	4.2437e-06	9.7725e-06	1000
chr3L	8653750	8654000	chr3L	8664750	8665000	57454	57465	0.4544040593	0.0	0.0	1000
chr3L	8653750	8654000	chr3L	8670500	8670750	57454	57471	0.5159273815	0.0	0.0	1000
chr3L	8660000	8662000	chr3L	9030000	9032000	14366	14458	0.333635925	4.4e-09	1.6e-08	4000
chr3L	8672000	8673000	chr3L	9029000	9030000	14369	14458	0.3744733926	0.0	1e-10	4000
chr3L	8672000	8674000	chr3L	9004000	9006000	14369	14452	-0.0244699241	0.6789425156	0.7504993941	4000
chr3L	8674000	8675000	chr3L	8830000	8831000	28738	28816	0.3030290316	1.218e-07	3.201e-07	2000
chr3L	8787500	8787750	chr3L	8798500	8798750	28794	28800	0.4174118947	1.3e-09	4.3e-09	2000
chr3L	9002750	9003000	chr3L	9029250	9029500	57803	57830	0.2165292093	0.0001986435	0.000383259	1000
chr3L	9003000	9003250	chr3L	9042250	9042500	57804	57843	0.4474356274	0.0	0.0	1000
chr3L	9004500	9004750	chr3L	9041000	9041250	57805	57842	0.5467061379	0.0	0.0	1000
chr3L	9004750	9005000	chr3L	9019250	9019500	57805	57820	0.5183751126	0.0	0.0	1000
chr3L	9010750	9011000	chr3L	9029250	9029500	57811	57830	-0.0465066542	0.4312428468	0.4929444318	1000
chr3L	9019250	9019500	chr3L	9041000	9041250	57820	57842	0.6781122393	0.0	0.0	1000
chr3L	9020750	9021000	chr3L	9041000	9041250	57821	57842	0.6720254117	0.0	0.0	1000
chr3L	9029250	9029500	chr3L	9041500	9041750	57830	57842	0.2943604864	4.671e-07	1.1939e-06	1000
chr3L	9047500	9047750	chr3L	9054500	9054750	57848	57855	0.4769457787	0.0	0.0	1000
chr3L	9072000	9074000	chr3L	9354000	9356000	28937	29078	0.1961177396	0.0023199478	0.0036645571	2000
chr3L	9125000	9126000	chr3L	9358000	9359000	28963	29080	0.0304572623	0.6172928166	0.6589816705	2000
chr3L	916000	918000	chr3L	1210000	1212000	24859	25006	0.118808229	0.0759651708	0.0971178064	2000
chr3L	916000	918000	chr3L	1278000	1280000	24859	25040	0.0898126429	0.1396711329	0.1702987422	2000
chr3L	918000	920000	chr3L	1188000	1190000	24860	24995	0.0459005867	0.451236637	0.4963154462	2000
chr3L	944000	946000	chr3L	1204000	1206000	24873	25003	0.2044238917	0.0009736745	0.0016104197	2000
chr3L	9512000	9513000	chr3L	9629000	9630000	58313	58430	0.3275311327	8.9e-09	2.68e-08	1000
chr3L	9513000	9514000	chr3L	9612000	9613000	58314	58413	0.1694761013	0.0038033916	0.0061392456	1000
chr3L	9513000	9514000	chr3L	9752000	9753000	29157	29277	0.0779937381	0.1862753682	0.2211520331	2000
chr3L	9519000	9520000	chr3L	9584000	9585000	58320	58385	-0.0375950133	0.5902094835	0.651438198	1000
chr3L	9531000	9532000	chr3L	9590000	9591000	29166	29196	0.0315573196	0.6496981453	0.6915738315	2000
chr3L	957000	958000	chr3L	1265000	1266000	24879	25033	0.011449911	0.846454622	0.8794385345	2000
chr3L	9612000	9613000	chr3L	9823000	9824000	29207	29312	0.2805194241	1.0899e-06	2.5851e-06	2000
chr3L	9615000	9616000	chr3L	9678000	9679000	58416	58479	0.1023255261	0.0824649404	0.1094094203	1000
chr3L	968000	969000	chr3L	1199000	1200000	24885	25000	0.0375596943	0.525108225	0.5696394618	2000
chr3L	968000	969000	chr3L	1206000	1207000	24885	25004	0.3363688572	2.76e-08	7.84e-08	2000
chr3L	9744000	9745000	chr3L	9830000	9831000	58545	58631	0.1610304687	0.0060109334	0.0094542968	1000
chr3L	9751000	9752000	chr3L	10078000	10079000	29276	29440	0.0881058992	0.1608335055	0.1935424403	2000
chr3L	9888500	9888750	chr3L	9898750	9899000	58689	58699	0.2503754719	3.12255e-05	6.6e-05	1000
chr3L	9920000	9922000	chr3L	10170000	10172000	29361	29486	0.1297513851	0.0540273762	0.0706217268	2000
chr3L	9922000	9924000	chr3L	10152000	10154000	29362	29477	0.0653453453	0.3339494939	0.3774413841	2000
chr3L	9922000	9924000	chr3L	10206000	10208000	29362	29504	0.069407004	0.3046877754	0.3473848773	2000
chr3L	9926000	9927000	chr3L	10203000	10204000	29364	29502	0.0187745546	0.7815992412	0.8166568087	2000
chr3L	9976000	9978000	chr3L	10292000	10294000	14695	14774	0.156497494	0.0076181159	0.0117601121	4000
chr3R	10046000	10048000	chr3R	10410000	10412000	21740	21831	0.3529431378	4e-10	1.8e-09	4000
chr3R	10171000	10172000	chr3R	10222000	10223000	87083	87134	0.1302701752	0.026714846	0.0383397887	1000
chr3R	10436000	10437000	chr3R	10515000	10516000	87348	87427	0.1104975563	0.0606079485	0.0822855154	1000
chr3R	10600000	10600250	chr3R	10626750	10627000	87512	87538	0.373528586	0.0	1e-10	1000
chr3R	10618000	10618250	chr3R	10626500	10626750	87530	87538	0.7230938592	0.0	0.0	1000
chr3R	10686500	10686750	chr3R	10751000	10751250	87598	87663	0.2523860623	1.28589e-05	2.83717e-05	1000
chr3R	10696500	10696750	chr3R	10708250	10708500	87608	87620	0.2932527346	5.188e-07	1.3197e-06	1000
chr3R	10890000	10892000	chr3R	11214000	11216000	43902	44064	0.1139392127	0.0529546131	0.0693833977	2000
chr3R	10896000	10898000	chr3R	11202000	11204000	43905	44058	0.0411778316	0.4859440402	0.5313212258	2000
chr3R	10923000	10924000	chr3R	11202000	11203000	43918	44058	0.1659540969	0.004615127	0.0069906065	2000
chr3R	10932000	10934000	chr3R	11178000	11180000	87844	88090	-0.0258865894	0.6614734357	0.7193320458	1000
chr3R	10935000	10936000	chr3R	11180000	11181000	87847	88092	0.0341533235	0.5633925096	0.6252696208	1000
chr3R	10966000	10967000	chr3R	11152000	11153000	87878	88064	0.1306249156	0.0524116714	0.0718185937	1000
chr3R	10982000	10983000	chr3R	11174000	11175000	87894	88086	-0.0494271283	0.4028341512	0.4645502744	1000
chr3R	11202000	11202250	chr3R	11208500	11208750	88114	88120	0.404093699	1e-10	3e-10	1000
chr3R	11225750	11226000	chr3R	11240500	11240750	88137	88152	0.3087455291	7.12e-08	1.973e-07	1000
chr3R	11240250	11240500	chr3R	11252250	11252500	88152	88164	0.0856397806	0.1537966189	0.1943757382	1000
chr3R	11260000	11262000	chr3R	11540000	11542000	22044	22114	0.1515577179	0.0097953006	0.0148778313	4000
chr3R	11261000	11262000	chr3R	11343000	11344000	88173	88255	0.1285805724	0.0287718323	0.0410787516	1000
chr3R	11269000	11269250	chr3R	11312500	11312750	88181	88224	0.5342704469	0.0	0.0	1000
chr3R	11275000	11276000	chr3R	11337000	11338000	88187	88249	0.0812143066	0.1686699112	0.2111235936	1000
chr3R	11353250	11353500	chr3R	11372250	11372500	88265	88284	0.5551523275	0.0	0.0	1000
chr3R	11393000	11393250	chr3R	11403250	11403500	88305	88315	0.6526976235	0.0	0.0	1000
chr3R	11483000	11484000	chr3R	11568000	11569000	88395	88480	0.0246388574	0.6768501322	0.7335305301	1000
chr3R	11581500	11581750	chr3R	11590000	11590250	88493	88502	0.4576385397	0.0	0.0	1000
chr3R	11679000	11680000	chr3R	11741000	11742000	88591	88653	0.1388264518	0.018126307	0.026778049	1000
chr3R	11820000	11821000	chr3R	11881000	11882000	88732	88793	0.3108643566	5.42e-08	1.509e-07	1000
chr3R	12014000	12016000	chr3R	12350000	12352000	44464	44632	0.0380636934	0.5195581743	0.5644488168	2000
chr3R	12020000	12021000	chr3R	12221000	12222000	44467	44567	0.1698208615	0.0037313035	0.0057144461	2000
chr3R	12128000	12129000	chr3R	12252000	12253000	44521	44583	0.1124587878	0.0561422755	0.0731701152	2000
chr3R	12244500	12244750	chr3R	12279000	12279250	89156	89191	0.4873536047	0.0	0.0	1000
chr3R	12244500	12244750	chr3R	12280750	12281000	89156	89192	0.4898298914	0.0	0.0	1000
chr3R	12246000	12246250	chr3R	12278250	12278500	89158	89190	0.5016804599	0.0	0.0	1000
chr3R	12393000	12393250	chr3R	12404000	12404250	89305	89316	0.212424092	0.0003837526	0.0007178737	1000
chr3R	12396750	12397000	chr3R	12403750	12404000	89308	89315	0.3675543385	2.2e-09	7e-09	1000
chr3R	12398500	12398750	chr3R	12405750	12406000	89310	89317	0.1486526459	0.0200753332	0.0294216638	1000
chr3R	12448750	12449000	chr3R	12460250	12460500	89360	89372	0.177563005	0.0038742942	0.0062491348	1000
chr3R	12449000	12449250	chr3R	12456500	12456750	89361	89368	-0.0631880664	0.3259760771	0.3853552664	1000
chr3R	12679000	12679250	chr3R	12691500	12691750	89591	89603	0.3403511464	3.9e-09	1.23e-08	1000
chr3R	12679000	12679250	chr3R	12697750	12698000	89591	89609	0.1982683196	0.0006787448	0.0012241745	1000
chr3R	12679250	12679500	chr3R	12704500	12704750	89591	89616	0.3144648535	3.7e-08	1.049e-07	1000
chr3R	12697500	12697750	chr3R	12712250	12712500	89609	89624	0.1802381826	0.002095326	0.0035128458	1000
chr3R	12697750	12698000	chr3R	12704750	12705000	89609	89616	0.174167797	0.0063016237	0.0098764117	1000
chr3R	12777000	12778000	chr3R	12916000	12917000	89689	89828	0.0405174309	0.549466079	0.6116888916	1000
chr3R	12777000	12778000	chr3R	12928000	12929000	89689	89840	0.0412126959	0.5426284935	0.6055657368	1000
chr3R	12783000	12784000	chr3R	12929000	12930000	89695	89841	0.0572306487	0.3975947102	0.4589864861	1000
chr3R	12783750	12784000	chr3R	12915750	12916000	89695	89827	0.6082937624	0.0	0.0	1000
chr3R	12849000	12850000	chr3R	12915000	12916000	89761	89827	0.222175948	0.0005328912	0.0009738135	1000
chr3R	12986250	12986500	chr3R	12994750	12995000	89898	89906	0.546410845	0.0	0.0	1000
chr3R	13064500	13064750	chr3R	13072000	13072250	89976	89984	0.4906887774	0.0	0.0	1000
chr3R	13071000	13072000	chr3R	13293000	13294000	44992	45103	0.2623850124	5.5304e-06	1.20938e-05	2000
chr3R	13079250	13079500	chr3R	13087250	13087500	89991	89999	0.6387292652	0.0	0.0	1000
chr3R	13214000	13215000	chr3R	13372000	13373000	90126	90284	0.3947262089	0.0	0.0	1000
chr3R	13264000	13265000	chr3R	13382000	13383000	45089	45148	0.2711380707	2.5642e-06	5.844e-06	2000
chr3R	13264250	13264500	chr3R	13271750	13272000	90176	90183	0.590585876	0.0	0.0	1000
chr3R	13272250	13272500	chr3R	13309250	13309500	90184	90221	0.4397158893	0.0	0.0	1000
chr3R	13293000	13294000	chr3R	13405000	13406000	45103	45159	0.1935887862	0.0009140525	0.001517478	2000
chr3R	13382000	13382250	chr3R	13388500	13388750	90294	90300	0.3626903925	7.7e-09	2.34e-08	1000
chr3R	13450250	13450500	chr3R	13538750	13539000	90362	90450	0.5113924157	0.0	0.0	1000
chr3R	13794750	13795000	chr3R	13812750	13813000	90706	90724	0.5245100906	0.0	0.0	1000
chr3R	13812000	13813000	chr3R	13877000	13878000	90724	90789	-0.0115294607	0.8454011571	0.8803391626	1000
chr3R	13812000	13813000	chr3R	13901000	13902000	45363	45407	0.2058607591	0.0004126005	0.0007195311	2000
chr3R	13838000	13839000	chr3R	13964000	13965000	45376	45439	0.1972620136	0.000724033	0.0012173347	2000
chr3R	13867750	13868000	chr3R	13903750	13904000	90779	90815	-0.0734567967	0.2133123633	0.2616742018	1000
chr3R	13877250	13877500	chr3R	13901500	13901750	90789	90813	0.6089489771	0.0	0.0	1000
chr3R	13879750	13880000	chr3R	13911500	13911750	90791	90823	0.3970564043	0.0	0.0	1000
chr3R	13983250	13983500	chr3R	14017500	14017750	90895	90929	0.2299043749	0.0001965534	0.0003798474	1000
chr3R	13983500	13983750	chr3R	14012500	14012750	90895	90924	0.2088989564	0.0005063339	0.0009268131	1000
chr3R	14089000	14090000	chr3R	14391000	14392000	45501	45652	0.265454212	4.2375e-06	9.4153e-06	2000
chr3R	14103000	14104000	chr3R	14206000	14207000	91015	91118	0.0008378267	0.990522754	1.0	1000
