chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue	resolution
chr3L	21879000	21880000	chr3L	21941000	21942000	70680	70742	0.0917192635	0.1198305757	0.1506733319	1000
chr3L	22134000	22136000	chr3L	22406000	22408000	17734	17802	0.2249750355	0.0001084408	0.0002044118	4000
chr3L	22135250	22135500	chr3L	22163250	22163500	70936	70964	0.3499225214	6e-10	2e-09	1000
chr3L	22214000	22216000	chr3L	22634000	22636000	35508	35718	0.0812187721	0.2121010994	0.244468611	2000
chr3L	22267750	22268000	chr3L	22288250	22288500	71068	71089	0.2035258377	0.0004817996	0.0008108156	1000
chr3L	22409000	22410000	chr3L	22460000	22461000	71210	71261	0.2009895589	0.0005690463	0.0009504147	1000
chr3L	22455000	22456000	chr3L	22643000	22644000	71256	71444	0.0758384087	0.1987883627	0.2403927031	1000
chr3L	22456000	22456250	chr3L	22494000	22494250	71257	71295	0.0996790534	0.0907714358	0.116383075	1000
chr3L	22460000	22461000	chr3L	22670000	22671000	71261	71471	0.0137831723	0.8156764898	0.8522625458	1000
chr3L	22496000	22497000	chr3L	22573000	22574000	71297	71374	0.1388850827	0.0390221531	0.0521158871	1000
chr3L	22496000	22497000	chr3L	22614000	22615000	71297	71415	0.2821758982	3.92089e-05	7.37835e-05	1000
chr3L	22496000	22497000	chr3L	22643000	22644000	71297	71444	0.1901725929	0.0011309531	0.0018149378	1000
chr3L	22497000	22498000	chr3L	22628000	22629000	71298	71429	0.1033914052	0.1255149142	0.1571955321	1000
chr3L	22573000	22574000	chr3L	22682000	22683000	71374	71483	0.1357614736	0.043701023	0.0580146154	1000
chr3L	22613750	22614000	chr3L	22633750	22634000	71414	71434	0.0983054028	0.1453470686	0.1797948926	1000
chr3L	22755750	22756000	chr3L	22768500	22768750	71556	71569	0.462136301	0.0	0.0	1000
chr3L	22851750	22852000	chr3L	22863000	22863250	71652	71664	0.3292084965	1.34e-08	3.71e-08	1000
chr3L	22872000	22872250	chr3L	22878250	22878500	71673	71679	0.4566265654	0.0	0.0	1000
chr3L	22940000	22940250	chr3L	22958500	22958750	71741	71759	0.6213293252	0.0	0.0	1000
chr3L	2467000	2467250	chr3L	2483000	2483250	51268	51284	0.5169562532	0.0	0.0	1000
chr3L	2470750	2471000	chr3L	2482750	2483000	51271	51283	0.5855693825	0.0	0.0	1000
chr3L	2590000	2592000	chr3L	2770000	2772000	25696	25786	0.2304293082	7.24267e-05	0.0001287392	2000
chr3L	271250	271500	chr3L	297250	297500	49072	49098	0.1566050898	0.0075759188	0.0109721913	1000
chr3L	277000	277250	chr3L	282500	282750	49078	49083	-0.0351537168	0.6019287886	0.6571625107	1000
chr3L	284000	286000	chr3L	572000	574000	12272	12344	-0.0092046685	0.8762935661	0.9427504432	4000
chr3L	2881000	2882000	chr3L	3037000	3038000	25841	25919	0.3236596362	1.37e-08	3.73e-08	2000
chr3L	2901000	2902000	chr3L	3031000	3032000	51702	51832	0.1922736104	0.0009925679	0.0016021538	1000
chr3L	2907000	2908000	chr3L	2976000	2977000	51708	51777	0.0288493113	0.6824493201	0.7327803714	1000
chr3L	299000	299250	chr3L	319250	319500	49100	49120	0.2991525056	1.802e-07	4.435e-07	1000
chr3L	3097250	3097500	chr3L	3121750	3122000	51898	51922	0.5327570393	0.0	0.0	1000
chr3L	3178750	3179000	chr3L	3192500	3192750	51979	51993	0.2820820705	1.0739e-06	2.435e-06	1000
chr3L	3288000	3289000	chr3L	3616000	3617000	13023	13105	0.3596890636	2e-10	8e-10	4000
chr3L	3303500	3303750	chr3L	3319250	3319500	52104	52120	0.2445675315	2.4261e-05	4.70548e-05	1000
chr3L	3327500	3327750	chr3L	3333750	3334000	52128	52134	0.5596169957	0.0	0.0	1000
chr3L	333000	333250	chr3L	338500	338750	49134	49139	0.2104731001	0.0015286772	0.00240438	1000
chr3L	336000	338000	chr3L	606000	608000	12285	12352	0.2618162626	5.808e-06	1.30356e-05	4000
chr3L	339000	340000	chr3L	501000	502000	24570	24651	0.5385375209	0.0	0.0	2000
chr3L	339000	340000	chr3L	605000	606000	12285	12352	0.2618162626	5.808e-06	1.30356e-05	4000
chr3L	3461000	3461250	chr3L	3472000	3472250	52262	52273	0.4142985037	0.0	0.0	1000
chr3L	3543000	3544000	chr3L	3683000	3684000	26172	26242	-0.0168272864	0.7759490025	0.8107531362	2000
chr3L	3646000	3646250	chr3L	3684250	3684500	52447	52485	0.1505517256	0.0103008571	0.0147450173	1000
chr3L	3646000	3647000	chr3L	3710000	3711000	52447	52511	0.2573265569	8.5135e-06	1.74125e-05	1000
chr3L	3668500	3668750	chr3L	3698500	3698750	52469	52499	-0.076902074	0.1925389285	0.2333453717	1000
chr3L	3682000	3682250	chr3L	3710500	3710750	52483	52511	0.4418885517	0.0	0.0	1000
chr3L	3684250	3684500	chr3L	3710250	3710500	52485	52511	0.3636383334	1e-10	4e-10	1000
chr3L	378000	378250	chr3L	432750	433000	49179	49233	0.2126912129	0.0002595023	0.0004504145	1000
chr3L	381250	381500	chr3L	420750	421000	49182	49221	0.2581012694	7.974e-06	1.64e-05	1000
chr3L	3845750	3846000	chr3L	3879000	3879250	52646	52680	0.3686879152	1e-10	2e-10	1000
chr3L	40000	41000	chr3L	122000	123000	48841	48923	0.051152078	0.4679372472	0.5259243921	1000
chr3L	40500	40750	chr3L	129000	129250	48841	48930	0.3103481708	5.72e-08	1.49e-07	1000
chr3L	4161000	4161250	chr3L	4167250	4167500	52962	52968	0.4701153807	0.0	0.0	1000
chr3L	4169000	4170000	chr3L	4253000	4254000	26485	26527	0.0618080849	0.2952824034	0.3335681259	2000
chr3L	4187000	4187250	chr3L	4193500	4193750	52988	52994	0.2995686684	2.639e-06	5.7143e-06	1000
chr3L	4220000	4220250	chr3L	4239000	4239250	53021	53040	0.5679040576	0.0	0.0	1000
chr3L	4371750	4372000	chr3L	4401000	4401250	53172	53202	0.506124655	0.0	0.0	1000
chr3L	44000	45000	chr3L	106000	107000	48845	48907	0.0143876713	0.8317590382	0.8666114649	1000
chr3L	4406000	4408000	chr3L	4626000	4628000	26604	26714	0.3679639593	1e-10	2e-10	2000
chr3L	4408000	4410000	chr3L	4694000	4696000	26605	26748	0.3422053256	1.6e-09	4.9e-09	2000
chr3L	4469000	4470000	chr3L	4805000	4806000	26635	26803	0.1644649119	0.0084204559	0.0116174993	2000
chr3L	458000	458250	chr3L	490750	491000	49259	49291	0.264571725	4.5763e-06	9.5994e-06	1000
chr3L	459500	459750	chr3L	491000	491250	49260	49292	0.2091604308	0.0003304194	0.0005668358	1000
chr3L	4634000	4635000	chr3L	4696000	4697000	53435	53497	0.0574011507	0.3311451705	0.383476851	1000
chr3L	4696000	4697000	chr3L	4757000	4758000	53497	53558	0.4823942486	0.0	0.0	1000
chr3L	4696750	4697000	chr3L	4709750	4710000	53497	53510	0.6677476017	0.0	0.0	1000
chr3L	48000	49000	chr3L	128000	129000	48849	48929	0.1717263894	0.0033546545	0.0050778731	1000
chr3L	4805000	4806000	chr3L	4878000	4879000	53606	53679	0.2005988535	0.0005837175	0.000969795	1000
chr3L	4805000	4806000	chr3L	5084000	5085000	26803	26943	0.1480907113	0.0116360351	0.0157303273	2000
chr3L	4826000	4828000	chr3L	5134000	5136000	26814	26968	0.3219104152	3.109e-07	7.266e-07	2000
chr3L	4840000	4841000	chr3L	5086000	5087000	26821	26944	0.2919261793	3.68e-07	8.501e-07	2000
chr3L	4840000	4842000	chr3L	5092000	5094000	53641	53893	0.0815079989	0.1671283165	0.2044527167	1000
chr3L	4976000	4977000	chr3L	5185000	5186000	26889	26993	0.2728048549	2.2079e-06	4.575e-06	2000
chr3L	50000	51000	chr3L	121000	122000	48851	48922	0.0355898236	0.6291185719	0.6824702939	1000
chr3L	500000	501000	chr3L	605000	606000	49301	49406	0.146713936	0.012447629	0.0176580788	1000
chr3L	506000	507000	chr3L	606000	607000	24654	24704	0.5200681135	0.0	0.0	2000
chr3L	5064000	5065000	chr3L	5288000	5289000	26933	27045	-0.051910264	0.4398800185	0.4804809877	2000
chr3L	5136000	5138000	chr3L	5360000	5362000	26969	27081	0.1943485792	0.0017784329	0.0026667818	2000
chr3L	5136000	5138000	chr3L	5564000	5566000	13485	13592	0.0661272304	0.328181293	0.3812415755	4000
chr3L	5139750	5140000	chr3L	5145500	5145750	53940	53946	0.4190443845	0.0	0.0	1000
chr3L	5185000	5186000	chr3L	5277000	5278000	53986	54078	0.4252287999	0.0	0.0	1000
chr3L	5362000	5364000	chr3L	5562000	5564000	27082	27182	0.1701578656	0.0036620316	0.0052658063	2000
chr3L	5420500	5420750	chr3L	5455000	5455250	54221	54256	0.3148075411	1.4983e-06	3.3493e-06	1000
chr3L	5422000	5422250	chr3L	5453500	5453750	54223	54254	0.316872959	1.894e-07	4.641e-07	1000
chr3L	5593000	5593250	chr3L	5600750	5601000	54394	54401	0.3544099768	8.9e-09	2.48e-08	1000
chr3L	5623250	5623500	chr3L	5630500	5630750	54424	54431	0.2829541578	6.3068e-06	1.31175e-05	1000
chr3L	5752500	5752750	chr3L	5768750	5769000	54553	54569	0.2287733353	8.19563e-05	0.0001492751	1000
chr3L	5752750	5753000	chr3L	5765500	5765750	54553	54566	0.4681856923	0.0	0.0	1000
chr3L	5754500	5754750	chr3L	5761250	5761500	54555	54562	0.5433673153	0.0	0.0	1000
chr3L	5765750	5766000	chr3L	5780000	5780250	54566	54581	0.1335202317	0.0233523127	0.0320786269	1000
chr3L	5779750	5780000	chr3L	5794000	5794250	54580	54595	0.2500635128	1.61048e-05	3.17364e-05	1000
chr3L	579500	579750	chr3L	604750	605000	49380	49405	0.4433431394	0.0	0.0	1000
chr3L	5845750	5846000	chr3L	5856500	5856750	54646	54657	0.1765893008	0.0033052628	0.0050099635	1000
chr3L	6011750	6012000	chr3L	6023000	6023250	54812	54824	0.1706016137	0.0055595953	0.008137159	1000
chr3L	6059000	6060000	chr3L	6124000	6125000	54860	54925	0.2910251526	4.017e-07	9.498e-07	1000
chr3L	6071000	6072000	chr3L	6124000	6125000	54872	54925	0.3907773758	0.0	0.0	1000
chr3L	6130750	6131000	chr3L	6154500	6154750	54931	54955	0.3866054215	1e-10	3e-10	1000
chr3L	6133250	6133500	chr3L	6144250	6144500	54934	54945	0.0188776922	0.7713167921	0.8143721665	1000
chr3L	6133250	6133500	chr3L	6155750	6156000	54934	54956	0.181274856	0.0036165321	0.0054481862	1000
chr3L	6272000	6273000	chr3L	6444000	6445000	55073	55245	0.0480152063	0.4164269553	0.473877005	1000
chr3L	6329000	6330000	chr3L	6435000	6436000	55130	55236	0.0604457291	0.3908857809	0.4470440482	1000
chr3L	6349000	6350000	chr3L	6435000	6436000	55150	55236	0.1763398859	0.011521933	0.016429148	1000
chr3L	6352500	6352750	chr3L	6400250	6400500	55153	55201	0.5993739371	0.0	0.0	1000
chr3L	654500	654750	chr3L	681750	682000	49455	49482	0.3745327371	0.0	1e-10	1000
chr3L	6743500	6743750	chr3L	6752500	6752750	55544	55553	0.5629320867	0.0	0.0	1000
chr3L	6767500	6767750	chr3L	6821000	6821250	55568	55622	0.1875405916	0.0013292563	0.0021056865	1000
chr3L	6778000	6779000	chr3L	6904000	6905000	55579	55705	0.1473789421	0.0148947949	0.02086214	1000
chr3L	6789750	6790000	chr3L	6904250	6904500	55590	55705	0.458282202	0.0	0.0	1000
chr3L	7134250	7134500	chr3L	7157000	7157250	55935	55958	0.3063739807	8.64e-08	2.211e-07	1000
chr3L	7137750	7138000	chr3L	7156250	7156500	55938	55957	0.5023051811	0.0	0.0	1000
chr3L	7422500	7422750	chr3L	7491500	7491750	56223	56292	0.5281777379	0.0	0.0	1000
chr3L	7528000	7529000	chr3L	7727000	7728000	28165	28264	0.1519519072	0.0096032704	0.0131428803	2000
chr3L	7554000	7554250	chr3L	7605000	7605250	56355	56406	0.5832855281	0.0	0.0	1000
chr3L	7581000	7582000	chr3L	7747000	7748000	56382	56548	0.0967041701	0.1008923821	0.1284665372	1000
chr3L	7641500	7641750	chr3L	7654750	7655000	56442	56455	0.6224554731	0.0	0.0	1000
chr3L	7781750	7782000	chr3L	7809250	7809500	56582	56610	0.2936950428	3.096e-07	7.439e-07	1000
chr3L	7782000	7782250	chr3L	7805250	7805500	56583	56606	0.5315212481	0.0	0.0	1000
chr3L	7911000	7912000	chr3L	7978000	7979000	28356	28390	0.43830187	0.0	0.0	2000
chr3L	7912000	7912250	chr3L	7936250	7936500	56713	56737	0.4536612235	0.0	0.0	1000
chr3L	7912250	7912500	chr3L	7931250	7931500	56713	56732	0.3594970853	1.845e-07	4.527e-07	1000
chr3L	8203000	8203250	chr3L	8222500	8222750	57004	57023	0.2282017091	8.55105e-05	0.0001553651	1000
chr3L	8290250	8290500	chr3L	8296500	8296750	57091	57097	0.4849454406	0.0	0.0	1000
chr3L	8340500	8340750	chr3L	8346250	8346500	57141	57147	0.5916067302	0.0	0.0	1000
chr3L	8424500	8424750	chr3L	8442250	8442500	57225	57243	0.2398254516	3.52837e-05	6.68518e-05	1000
chr3L	8653750	8654000	chr3L	8664750	8665000	57454	57465	0.5111320004	0.0	0.0	1000
chr3L	8653750	8654000	chr3L	8670500	8670750	57454	57471	0.452017738	0.0	0.0	1000
chr3L	8660000	8662000	chr3L	9030000	9032000	14366	14458	0.3928133018	0.0	0.0	4000
chr3L	8672000	8673000	chr3L	9029000	9030000	14369	14458	0.4697798793	0.0	0.0	4000
chr3L	8672000	8674000	chr3L	9004000	9006000	14369	14452	0.2299699009	7.49605e-05	0.0001437501	4000
chr3L	8674000	8675000	chr3L	8830000	8831000	28738	28816	0.3671147876	1e-10	3e-10	2000
chr3L	8787500	8787750	chr3L	8798500	8798750	28794	28800	0.3712115368	1.058e-07	2.583e-07	2000
chr3L	9002750	9003000	chr3L	9029250	9029500	57803	57830	0.2964645122	2.356e-07	5.729e-07	1000
chr3L	9003000	9003250	chr3L	9042250	9042500	57804	57843	0.4671512442	0.0	0.0	1000
chr3L	9004500	9004750	chr3L	9041000	9041250	57805	57842	0.6464740985	0.0	0.0	1000
chr3L	9004750	9005000	chr3L	9019250	9019500	57805	57820	0.5415235176	0.0	0.0	1000
chr3L	9010750	9011000	chr3L	9029250	9029500	57811	57830	0.0394036123	0.5049505197	0.5630948725	1000
chr3L	9019250	9019500	chr3L	9041000	9041250	57820	57842	0.6538389989	0.0	0.0	1000
chr3L	9020750	9021000	chr3L	9041000	9041250	57821	57842	0.6330190103	0.0	0.0	1000
chr3L	9029250	9029500	chr3L	9041500	9041750	57830	57842	0.3031695017	1.992e-07	4.877e-07	1000
chr3L	9047500	9047750	chr3L	9054500	9054750	57848	57855	0.4713223214	0.0	0.0	1000
chr3L	9072000	9074000	chr3L	9354000	9356000	28937	29078	0.0740563816	0.2553940558	0.2919354574	2000
chr3L	9125000	9126000	chr3L	9358000	9359000	28963	29080	0.0845199528	0.1646669601	0.1927064954	2000
chr3L	916000	918000	chr3L	1210000	1212000	24859	25006	0.2584060169	8.47402e-05	0.0001496648	2000
chr3L	916000	918000	chr3L	1278000	1280000	24859	25040	0.1850331599	0.0021396355	0.00317573	2000
chr3L	918000	920000	chr3L	1188000	1190000	24860	24995	0.1589053339	0.0085758227	0.0118244833	2000
chr3L	944000	946000	chr3L	1204000	1206000	24873	25003	0.1582481635	0.0111352986	0.0150718139	2000
chr3L	9512000	9513000	chr3L	9629000	9630000	58313	58430	0.3947068562	0.0	0.0	1000
chr3L	9513000	9514000	chr3L	9612000	9613000	58314	58413	0.1889910503	0.0012163495	0.0019378378	1000
chr3L	9513000	9514000	chr3L	9752000	9753000	29157	29277	0.0522529092	0.3764358307	0.4179892089	2000
chr3L	9519000	9520000	chr3L	9584000	9585000	58320	58385	0.0037785393	0.9568549292	0.975763296	1000
chr3L	9531000	9532000	chr3L	9590000	9591000	29166	29196	-0.0010933427	0.9874494198	1.0	2000
chr3L	957000	958000	chr3L	1265000	1266000	24879	25033	0.1898546953	0.001153371	0.0017639322	2000
chr3L	9612000	9613000	chr3L	9823000	9824000	29207	29312	0.2221863056	0.0001327812	0.0002290295	2000
chr3L	9615000	9616000	chr3L	9678000	9679000	58416	58479	0.1157672933	0.0492270604	0.0648835525	1000
chr3L	968000	969000	chr3L	1199000	1200000	24885	25000	0.205430944	0.0004246025	0.0006848726	2000
chr3L	968000	969000	chr3L	1206000	1207000	24885	25004	0.2150933069	0.0005230422	0.0008363384	2000
chr3L	9744000	9745000	chr3L	9830000	9831000	58545	58631	0.2139420707	0.0002379822	0.0004153427	1000
chr3L	9751000	9752000	chr3L	10078000	10079000	14638	14720	0.1279395192	0.0295869661	0.040120071	4000
chr3L	9888500	9888750	chr3L	9898750	9899000	58689	58699	0.4300008495	0.0	0.0	1000
chr3L	9920000	9922000	chr3L	10170000	10172000	29361	29486	0.2045997404	0.0021830927	0.0032380591	2000
chr3L	9922000	9924000	chr3L	10152000	10154000	58723	58953	-0.0059612545	0.9246062562	0.947732119	1000
chr3L	9922000	9924000	chr3L	10206000	10208000	29362	29504	0.1035393003	0.1249711735	0.1482107218	2000
chr3L	9926000	9927000	chr3L	10203000	10204000	29364	29502	-0.0322415002	0.6339282673	0.6731685487	2000
chr3L	9976000	9978000	chr3L	10292000	10294000	14695	14774	-0.0930885914	0.1143723042	0.1425145886	4000
chr3R	10046000	10048000	chr3R	10410000	10412000	21740	21831	0.3525437254	5e-10	1.7e-09	4000
chr3R	10171000	10172000	chr3R	10222000	10223000	87083	87134	0.1390451298	0.0179426826	0.0249260243	1000
chr3R	10436000	10437000	chr3R	10515000	10516000	87348	87427	0.0840829118	0.1540599728	0.1899357771	1000
chr3R	10600000	10600250	chr3R	10626750	10627000	87512	87538	0.2938316392	3.055e-07	7.356e-07	1000
chr3R	10618000	10618250	chr3R	10626500	10626750	87530	87538	0.6593074812	0.0	0.0	1000
chr3R	10686500	10686750	chr3R	10751000	10751250	87598	87663	0.2830583575	8.596e-07	1.9652e-06	1000
chr3R	10696500	10696750	chr3R	10708250	10708500	87608	87620	0.4395724141	0.0	0.0	1000
chr3R	10890000	10892000	chr3R	11214000	11216000	21951	22032	0.3263989803	1.01e-08	3.2e-08	4000
chr3R	10896000	10898000	chr3R	11202000	11204000	43905	44058	0.1405358493	0.0167334967	0.022214294	2000
chr3R	10923000	10924000	chr3R	11202000	11203000	43918	44058	0.1853693556	0.0015162989	0.0022873684	2000
chr3R	10932000	10934000	chr3R	11178000	11180000	87844	88090	-0.0163871759	0.7816594768	0.8237202011	1000
chr3R	10935000	10936000	chr3R	11180000	11181000	87847	88092	-0.070446892	0.2327355549	0.2785526139	1000
chr3R	10966000	10967000	chr3R	11152000	11153000	87878	88064	0.0760950909	0.2602896843	0.3078680232	1000
chr3R	10982000	10983000	chr3R	11174000	11175000	87894	88086	0.0807262392	0.1712551817	0.2088086596	1000
chr3R	11202000	11202250	chr3R	11208500	11208750	88114	88120	0.3218098188	3.952e-07	9.363e-07	1000
chr3R	11225750	11226000	chr3R	11240500	11240750	88137	88152	0.3041159326	1.147e-07	2.884e-07	1000
chr3R	11240250	11240500	chr3R	11252250	11252500	88152	88164	0.1436950686	0.0162221333	0.0226352969	1000
chr3R	11260000	11262000	chr3R	11540000	11542000	44087	44227	0.3494801445	7e-10	2.1e-09	2000
chr3R	11261000	11262000	chr3R	11343000	11344000	88173	88255	0.2360576094	4.72499e-05	8.8091e-05	1000
chr3R	11269000	11269250	chr3R	11312500	11312750	88181	88224	0.5704900856	0.0	0.0	1000
chr3R	11275000	11276000	chr3R	11337000	11338000	88187	88249	0.189388155	0.0011870102	0.0018952767	1000
chr3R	11353250	11353500	chr3R	11372250	11372500	88265	88284	0.5958154911	0.0	0.0	1000
chr3R	11393000	11393250	chr3R	11403250	11403500	88305	88315	0.5235118491	0.0	0.0	1000
chr3R	11483000	11484000	chr3R	11568000	11569000	88395	88480	0.2098783994	0.0003146826	0.0005415183	1000
chr3R	11581500	11581750	chr3R	11590000	11590250	88493	88502	0.4718802732	0.0	0.0	1000
chr3R	11679000	11680000	chr3R	11741000	11742000	88591	88653	0.2837455788	8.058e-07	1.846e-06	1000
chr3R	11820000	11821000	chr3R	11881000	11882000	88732	88793	0.1779559087	0.0023509483	0.0036280673	1000
chr3R	12014000	12016000	chr3R	12350000	12352000	44464	44632	-0.0267604463	0.6507876184	0.6904089163	2000
chr3R	12020000	12021000	chr3R	12221000	12222000	44467	44567	0.2783338326	1.3342e-06	2.8473e-06	2000
chr3R	12128000	12129000	chr3R	12252000	12253000	44521	44583	0.1864368987	0.0014215174	0.0021517223	2000
chr3R	12244500	12244750	chr3R	12279000	12279250	89156	89191	0.541711804	0.0	0.0	1000
chr3R	12244500	12244750	chr3R	12280750	12281000	89156	89192	0.4806691045	0.0	0.0	1000
chr3R	12246000	12246250	chr3R	12278250	12278500	89158	89190	0.5784821496	0.0	0.0	1000
chr3R	12393000	12393250	chr3R	12404000	12404250	89305	89316	0.2232481993	0.0001854321	0.0003275029	1000
chr3R	12396750	12397000	chr3R	12403750	12404000	89308	89315	0.3551188418	8.2e-09	2.3e-08	1000
chr3R	12398500	12398750	chr3R	12405750	12406000	89310	89317	0.2934507969	2.6851e-06	5.8084e-06	1000
chr3R	12448750	12449000	chr3R	12460250	12460500	89360	89372	0.2923010901	1.2634e-06	2.8442e-06	1000
chr3R	12449000	12449250	chr3R	12456500	12456750	89361	89368	0.0879468072	0.1710498993	0.2086733336	1000
chr3R	12679000	12679250	chr3R	12691500	12691750	89591	89603	0.3888301585	0.0	0.0	1000
chr3R	12679000	12679250	chr3R	12697750	12698000	89591	89609	0.1786898099	0.0022527611	0.0034887057	1000
chr3R	12679250	12679500	chr3R	12704500	12704750	89591	89616	0.2087128303	0.000340597	0.0005824894	1000
chr3R	12697500	12697750	chr3R	12712250	12712500	89609	89624	0.1114531666	0.0588388766	0.0770020308	1000
chr3R	12697750	12698000	chr3R	12704750	12705000	89609	89616	0.229315013	0.0002896642	0.0005004112	1000
chr3R	12777000	12778000	chr3R	12916000	12917000	89689	89828	0.0153279757	0.820942764	0.8569558192	1000
chr3R	12777000	12778000	chr3R	12928000	12929000	89689	89840	-0.009535075	0.8880374538	0.9166170174	1000
chr3R	12783000	12784000	chr3R	12929000	12930000	89695	89841	0.1839366785	0.0060132646	0.008789534	1000
chr3R	12783750	12784000	chr3R	12915750	12916000	89695	89827	0.4595856846	0.0	0.0	1000
chr3R	12849000	12850000	chr3R	12915000	12916000	89761	89827	0.2129694678	0.0009147696	0.0014841533	1000
chr3R	12986250	12986500	chr3R	12994750	12995000	89898	89906	0.5902473363	0.0	0.0	1000
chr3R	13064500	13064750	chr3R	13072000	13072250	89976	89984	0.4766797524	0.0	0.0	1000
chr3R	13071000	13072000	chr3R	13293000	13294000	44992	45103	0.3092301047	6.43e-08	1.623e-07	2000
chr3R	13079250	13079500	chr3R	13087250	13087500	89991	89999	0.6320853391	0.0	0.0	1000
chr3R	13214000	13215000	chr3R	13372000	13373000	90126	90284	0.2558206853	9.6627e-06	1.96e-05	1000
chr3R	13264000	13265000	chr3R	13382000	13383000	90176	90294	0.2419924097	2.97622e-05	5.69263e-05	1000
chr3R	13264250	13264500	chr3R	13271750	13272000	90176	90183	0.6708282149	0.0	0.0	1000
chr3R	13272250	13272500	chr3R	13309250	13309500	90184	90221	0.4638661632	0.0	0.0	1000
chr3R	13293000	13294000	chr3R	13405000	13406000	45103	45159	0.1019259529	0.083678355	0.1020839028	2000
chr3R	13382000	13382250	chr3R	13388500	13388750	90294	90300	0.4268557835	0.0	0.0	1000
chr3R	13450250	13450500	chr3R	13538750	13539000	90362	90450	0.5876720926	0.0	0.0	1000
chr3R	13794750	13795000	chr3R	13812750	13813000	90706	90724	0.5705796107	0.0	0.0	1000
chr3R	13812000	13813000	chr3R	13877000	13878000	90724	90789	0.1318716272	0.0248829083	0.0340965177	1000
chr3R	13812000	13813000	chr3R	13901000	13902000	90724	90813	0.2813856944	1.0054e-06	2.2866e-06	1000
chr3R	13838000	13839000	chr3R	13964000	13965000	45376	45439	0.2910964317	3.989e-07	9.177e-07	2000
chr3R	13867750	13868000	chr3R	13903750	13904000	90779	90815	0.0080468448	0.8917521631	0.9198668901	1000
chr3R	13877250	13877500	chr3R	13901500	13901750	90789	90813	0.7427911357	0.0	0.0	1000
chr3R	13879750	13880000	chr3R	13911500	13911750	90791	90823	0.2530323514	1.21897e-05	2.44346e-05	1000
chr3R	13983250	13983500	chr3R	14017500	14017750	90895	90929	0.219576633	0.0003846575	0.0006522965	1000
chr3R	13983500	13983750	chr3R	14012500	14012750	90895	90924	0.1492062511	0.0136795072	0.0192697323	1000
chr3R	14089000	14090000	chr3R	14391000	14392000	45501	45652	0.3149232782	3.52e-08	9.14e-08	2000
chr3R	14103000	14104000	chr3R	14206000	14207000	91015	91118	0.0498652879	0.4792251805	0.537519171	1000
chr3R	14135000	14136000	chr3R	14232000	14233000	91047	91144	0.0926427288	0.1701297381	0.2077798622	1000
chr3R	14175000	14176000	chr3R	14232000	14233000	91087	91144	0.0172907443	0.817037118	0.8532813318	1000
chr3R	14278500	14278750	chr3R	14286500	14286750	91190	91198	0.5024337382	0.0	0.0	1000
chr3R	14309000	14309250	chr3R	14315500	14315750	91221	91227	0.4189670657	0.0	0.0	1000
chr3R	14347000	14347250	chr3R	14370250	14370500	91259	91282	0.3862423906	0.0	0.0	1000
chr3R	14347000	14347250	chr3R	14373250	14373500	91259	91285	0.4493452636	0.0	0.0	1000
chr3R	14347000	14347250	chr3R	14444250	14444500	91259	91356	0.1651042236	0.0048329843	0.0071358835	1000
chr3R	14347250	14347500	chr3R	14382250	14382500	91259	91294	0.2575044106	8.3866e-06	1.71689e-05	1000
chr3R	14370250	14370500	chr3R	14382250	14382500	91282	91294	0.210917289	0.0003745239	0.0006365756	1000
chr3R	14373500	14373750	chr3R	14382250	14382500	91285	91294	0.3744779192	3e-10	8e-10	1000
chr3R	14373500	14373750	chr3R	14444250	14444500	91285	91356	0.340038253	2.1e-09	6.2e-09	1000
chr3R	14588000	14589000	chr3R	14642000	14643000	91500	91554	0.1446545147	0.0137545532	0.0193508113	1000
chr3R	14742500	14742750	chr3R	14748750	14749000	91654	91660	0.368304347	4.3e-09	1.22e-08	1000
chr3R	14916000	14917000	chr3R	15153000	15154000	91828	92065	0.0189100363	0.7490927625	0.7946990812	1000
chr3R	14924000	14925000	chr3R	15169000	15170000	91836	92081	0.1330354903	0.048159519	0.0635901048	1000
chr3R	14942000	14943000	chr3R	15170000	15171000	91854	92082	0.1286432346	0.0561360941	0.0735519101	1000
chr3R	15095000	15096000	chr3R	15147000	15148000	92007	92059	0.2866219728	1.322e-06	2.97e-06	1000
chr3R	15197000	15197250	chr3R	15208750	15209000	92109	92120	0.5156566052	0.0	0.0	1000
chr3R	15401250	15401500	chr3R	15407750	15408000	92313	92319	0.1917796096	0.0031639588	0.004805656	1000
chr3R	15418000	15420000	chr3R	15788000	15790000	23083	23176	-0.0566894249	0.3371890341	0.3906802788	4000
chr3R	15420000	15421000	chr3R	15476000	15477000	92332	92388	0.3187606403	2.33e-08	6.31e-08	1000
chr3R	15438000	15439000	chr3R	15493000	15494000	92350	92405	0.2607451996	6.367e-06	1.32302e-05	1000
chr3R	15476000	15478000	chr3R	15920000	15922000	23098	23209	0.1352104221	0.0214083043	0.0297965896	4000
chr3R	15582000	15583000	chr3R	15666000	15667000	92494	92578	0.1678035036	0.0041712811	0.0062161919	1000
chr3R	15652000	15654000	chr3R	15988000	15990000	23142	23226	0.1695248003	0.0049924969	0.0075881838	4000
chr3R	15793750	15794000	chr3R	15803750	15804000	92705	92715	0.5116480216	0.0	0.0	1000
chr3R	15889000	15889250	chr3R	15913250	15913500	92801	92825	0.3429301783	1.4e-08	3.85e-08	1000
