chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue
chr3L	10682501	10683000	chr3L	10682501	10683000	118967	118967	0.0198400964	0.8079880038	0.8214015225
chr3L	10686501	10687000	chr3L	10686501	10687000	118975	118975	0.2373815183	0.0030381521	0.0039484949
chr3L	10694001	10694500	chr3L	10694001	10694500	118990	118990	0.4276906530	0.0000000217	0.0000000438
chr3L	10698001	10698500	chr3L	10698001	10698500	118998	118998	0.3010385002	0.0001419147	0.0002087456
chr3L	10863001	10863500	chr3L	10863001	10863500	119328	119328	0.3485378127	0.0000083754	0.0000136624
chr3L	10886001	10886500	chr3L	10886001	10886500	119374	119374	0.4653812800	0.0000000007	0.0000000015
chr3L	10894001	10894500	chr3L	10894001	10894500	119390	119390	0.0142415806	0.8615237504	0.8720164276
chr3L	10899001	10899500	chr3L	10899001	10899500	119400	119400	0.5472251455	0.0000000000	0.0000000000
chr3L	10993501	10994000	chr3L	10993501	10994000	119589	119589	0.6260687641	0.0000000000	0.0000000000
chr3L	11008001	11008500	chr3L	11008001	11008500	119618	119618	0.1421949734	0.0795320554	0.0908770405
chr3L	11041001	11041500	chr3L	11041001	11041500	119684	119684	0.5486968491	0.0000000000	0.0000000000
chr3L	11048001	11048500	chr3L	11048001	11048500	119698	119698	0.6757418357	0.0000000000	0.0000000000
chr3L	11070501	11071000	chr3L	11070501	11071000	119743	119743	-0.1518841693	0.0608341406	0.0705864100
chr3L	11092501	11093000	chr3L	11092501	11093000	119787	119787	0.4263202083	0.0000000244	0.0000000490
chr3L	11097001	11097500	chr3L	11097001	11097500	119796	119796	0.3004489568	0.0001465353	0.0002151342
chr3L	11109001	11109500	chr3L	11109001	11109500	119820	119820	0.3555022589	0.0000075984	0.0000124081
chr3L	11123501	11124000	chr3L	11123501	11124000	119849	119849	0.6522291044	0.0000000000	0.0000000000
chr3L	11136501	11137000	chr3L	11136501	11137000	119875	119875	0.1896671322	0.0187023919	0.0227320271
chr3L	11158501	11159000	chr3L	11158501	11159000	119919	119919	0.0628547538	0.4408097466	0.4657272556
chr3L	11170001	11170500	chr3L	11170001	11170500	119942	119942	0.5574059779	0.0000000000	0.0000000000
chr3L	11187501	11188000	chr3L	11187501	11188000	119977	119977	-0.1491068345	0.0657835842	0.0760449083
chr3L	11197001	11197500	chr3L	11197001	11197500	119996	119996	0.2793873990	0.0004393702	0.0006149861
chr3L	11206001	11206500	chr3L	11206001	11206500	120014	120014	0.7231533259	0.0000000000	0.0000000000
chr3L	11210501	11211000	chr3L	11210501	11211000	120023	120023	0.5529845305	0.0000000000	0.0000000000
chr3L	11214501	11215000	chr3L	11214501	11215000	120031	120031	0.5590010970	0.0000000000	0.0000000000
chr3L	11224501	11225000	chr3L	11224501	11225000	120051	120051	0.2463669409	0.0020648761	0.0027293194
chr3L	11237001	11237500	chr3L	11237001	11237500	120076	120076	0.0015127898	0.9852177770	0.9863162139
chr3L	11252501	11253000	chr3L	11252501	11253000	120107	120107	0.5128084625	0.0000000000	0.0000000000
chr3L	11298001	11298500	chr3L	11298001	11298500	120198	120198	0.1742103797	0.0311134130	0.0369864174
chr3L	11432501	11433000	chr3L	11432501	11433000	120467	120467	-0.0061943412	0.9395258291	0.9442918997
chr3L	11487001	11487500	chr3L	11487001	11487500	120576	120576	0.4141967113	0.0000000677	0.0000001310
chr3L	11522501	11523000	chr3L	11522501	11523000	120647	120647	0.1919911768	0.0172680669	0.0210381109
chr3L	11553001	11553500	chr3L	11553001	11553500	120708	120708	0.4559902684	0.0000000017	0.0000000037
chr3L	11582001	11582500	chr3L	11582001	11582500	120766	120766	0.2189392846	0.0064190902	0.0081246793
chr3L	11609501	11610000	chr3L	11609501	11610000	120821	120821	0.4798345477	0.0000000002	0.0000000004
chr3L	11631001	11631500	chr3L	11631001	11631500	120864	120864	0.4928303555	0.0000000000	0.0000000001
chr3L	11681501	11682000	chr3L	11681501	11682000	120965	120965	0.4456058184	0.0000000044	0.0000000094
chr3L	11692501	11693000	chr3L	11692501	11693000	120987	120987	0.3052467896	0.0001126636	0.0001670393
chr3L	11696501	11697000	chr3L	11696501	11697000	120995	120995	0.4925770160	0.0000000000	0.0000000001
chr3L	11711501	11712000	chr3L	11711501	11712000	121025	121025	0.5869530685	0.0000000000	0.0000000000
chr3L	11720501	11721000	chr3L	11720501	11721000	121043	121043	0.5399191131	0.0000000000	0.0000000000
chr3L	11765001	11765500	chr3L	11765001	11765500	121132	121132	0.2509174386	0.0016886503	0.0022454224
chr3L	11789501	11790000	chr3L	11789501	11790000	121181	121181	0.7073659813	0.0000000000	0.0000000000
chr3L	11815501	11816000	chr3L	11815501	11816000	121233	121233	0.5397704374	0.0000000000	0.0000000000
chr3L	11822501	11823000	chr3L	11822501	11823000	121247	121247	0.5542819610	0.0000000000	0.0000000000
chr3L	11833001	11833500	chr3L	11833001	11833500	121268	121268	0.6093277692	0.0000000000	0.0000000000
chr3L	11877501	11878000	chr3L	11877501	11878000	121357	121357	0.1722147426	0.0331368117	0.0393314771
chr3L	11918001	11918500	chr3L	11918001	11918500	121438	121438	0.3638564703	0.0000030084	0.0000050766
chr3L	11927001	11927500	chr3L	11927001	11927500	121456	121456	0.1714902078	0.0338984164	0.0402046968
chr3L	11932001	11932500	chr3L	11932001	11932500	121466	121466	0.1068020690	0.1891624967	0.2077796223
chr3L	11992501	11993000	chr3L	11992501	11993000	121587	121587	0.2278835053	0.0044990932	0.0057682589
chr3L	12003001	12003500	chr3L	12003001	12003500	121608	121608	0.5884952565	0.0000000000	0.0000000000
chr3L	12051501	12052000	chr3L	12051501	12052000	121705	121705	0.1780695432	0.0274963996	0.0329221106
chr3L	12066501	12067000	chr3L	12066501	12067000	121735	121735	0.3911756852	0.0000004182	0.0000007617
chr3L	12116001	12116500	chr3L	12116001	12116500	121834	121834	0.6913486784	0.0000000000	0.0000000000
chr3L	12124501	12125000	chr3L	12124501	12125000	121851	121851	0.5375775263	0.0000000000	0.0000000000
chr3L	12132001	12132500	chr3L	12132001	12132500	121866	121866	0.2414950629	0.0025504091	0.0033435504
chr3L	12138001	12138500	chr3L	12138001	12138500	121878	121878	0.2671400330	0.0007990455	0.0010969787
chr3L	12146001	12146500	chr3L	12146001	12146500	121894	121894	0.5814167574	0.0000000000	0.0000000000
chr3L	12165001	12165500	chr3L	12165001	12165500	121932	121932	0.0516841263	0.5263659079	0.5501250697
chr3L	12193501	12194000	chr3L	12193501	12194000	121989	121989	0.5266147993	0.0000000000	0.0000000000
chr3L	12266501	12267000	chr3L	12266501	12267000	122135	122135	0.5315221433	0.0000000000	0.0000000000
chr3L	12277501	12278000	chr3L	12277501	12278000	122157	122157	0.4815135946	0.0000000001	0.0000000003
chr3L	12336001	12336500	chr3L	12336001	12336500	122274	122274	0.5655544013	0.0000000000	0.0000000000
chr3L	12399001	12399500	chr3L	12399001	12399500	122400	122400	0.5644483339	0.0000000000	0.0000000000
chr3L	12415001	12415500	chr3L	12415001	12415500	122432	122432	0.4474889233	0.0000000037	0.0000000080
chr3L	12417501	12418000	chr3L	12417501	12418000	122437	122437	0.4777856840	0.0000000002	0.0000000005
chr3L	12471001	12471500	chr3L	12471001	12471500	122544	122544	0.3711033483	0.0000018163	0.0000031354
chr3L	12484501	12485000	chr3L	12484501	12485000	122571	122571	0.0885673184	0.2767834936	0.2990829764
chr3L	12504001	12504500	chr3L	12504001	12504500	122610	122610	0.5327049968	0.0000000000	0.0000000000
chr3L	12514501	12515000	chr3L	12514501	12515000	122631	122631	0.0765393608	0.3476029703	0.3707871244
chr3L	12526501	12527000	chr3L	12526501	12527000	122655	122655	0.6253006144	0.0000000000	0.0000000000
chr3L	12533501	12534000	chr3L	12533501	12534000	122669	122669	0.1987409408	0.0136289179	0.0167491375
chr3L	12537501	12538000	chr3L	12537501	12538000	122677	122677	0.4865904919	0.0000000001	0.0000000002
chr3L	12609001	12609500	chr3L	12609001	12609500	122820	122820	0.0586267835	0.4722315781	0.4957739148
chr3L	12653001	12653500	chr3L	12653001	12653500	122908	122908	0.2066096269	0.0102464871	0.0127030237
chr3L	12693001	12693500	chr3L	12693001	12693500	122988	122988	0.4670268624	0.0000000006	0.0000000013
chr3L	12733501	12734000	chr3L	12733501	12734000	123069	123069	0.4746424323	0.0000000003	0.0000000006
chr3L	12741501	12742000	chr3L	12741501	12742000	123085	123085	0.0217940136	0.7894973904	0.8050659191
chr3L	12745501	12746000	chr3L	12745501	12746000	123093	123093	-0.2490043518	0.0018385035	0.0024356377
chr3L	12749501	12750000	chr3L	12749501	12750000	123101	123101	0.4955591486	0.0000000000	0.0000000001
chr3L	12755001	12755500	chr3L	12755001	12755500	123112	123112	0.6463283884	0.0000000000	0.0000000000
chr3L	12800501	12801000	chr3L	12800501	12801000	123203	123203	-0.1065918288	0.1900415731	0.2086959606
chr3L	12805001	12805500	chr3L	12805001	12805500	123212	123212	0.4772267896	0.0000000002	0.0000000005
chr3L	12815001	12815500	chr3L	12815001	12815500	123232	123232	0.5093552858	0.0000000000	0.0000000000
chr3L	12863001	12863500	chr3L	12863001	12863500	123328	123328	0.4551273518	0.0000000018	0.0000000040
chr3L	12947001	12947500	chr3L	12947001	12947500	123496	123496	0.3030752813	0.0001269730	0.0001875975
chr3L	12966001	12966500	chr3L	12966001	12966500	123534	123534	0.2142313620	0.0076972260	0.0096557655
chr3L	13006501	13007000	chr3L	13006501	13007000	123615	123615	0.6304215033	0.0000000000	0.0000000000
chr3L	13015501	13016000	chr3L	13015501	13016000	123633	123633	0.4647078724	0.0000000007	0.0000000016
chr3L	13022501	13023000	chr3L	13022501	13023000	123647	123647	0.5789419858	0.0000000000	0.0000000000
chr3L	13036501	13037000	chr3L	13036501	13037000	123675	123675	0.6314972118	0.0000000000	0.0000000000
chr3L	13041001	13041500	chr3L	13041001	13041500	123684	123684	0.6128586680	0.0000000000	0.0000000000
chr3L	13046501	13047000	chr3L	13046501	13047000	123695	123695	0.3894612808	0.0000004761	0.0000008618
chr3L	13050001	13050500	chr3L	13050001	13050500	123702	123702	0.2365397338	0.0031477527	0.0040852318
chr3L	13082001	13082500	chr3L	13082001	13082500	123766	123766	0.2676554384	0.0007796400	0.0010716020
chr3L	13114001	13114500	chr3L	13114001	13114500	123830	123830	0.5182637872	0.0000000000	0.0000000000
chr3L	13228001	13228500	chr3L	13228001	13228500	124058	124058	0.5197214158	0.0000000000	0.0000000000
chr3L	13293501	13294000	chr3L	13293501	13294000	124189	124189	0.0821732900	0.3131244666	0.3360888532
chr3L	13302001	13302500	chr3L	13302001	13302500	124206	124206	0.6178977820	0.0000000000	0.0000000000
chr3L	13378001	13378500	chr3L	13378001	13378500	124358	124358	0.2004658352	0.0128138948	0.0157892154
chr3L	13389501	13390000	chr3L	13389501	13390000	124381	124381	0.3635981049	0.0000030623	0.0000051619
chr3L	13411501	13412000	chr3L	13411501	13412000	124425	124425	0.5510369883	0.0000000000	0.0000000000
chr3L	13442001	13442500	chr3L	13442001	13442500	124486	124486	0.3104192892	0.0000844015	0.0001264664
chr3L	13450501	13451000	chr3L	13450501	13451000	124503	124503	0.6813200494	0.0000000000	0.0000000000
chr3L	13486501	13487000	chr3L	13486501	13487000	124575	124575	0.5685353761	0.0000000000	0.0000000000
chr3L	13502501	13503000	chr3L	13502501	13503000	124607	124607	0.7855370306	0.0000000000	0.0000000000
chr3L	13513001	13513500	chr3L	13513001	13513500	124628	124628	0.2197559266	0.0062176742	0.0078783163
chr3L	13539501	13540000	chr3L	13539501	13540000	124681	124681	0.2228300484	0.0055089029	0.0070127008
chr3L	13544001	13544500	chr3L	13544001	13544500	124690	124690	0.0581488686	0.4758583749	0.4992436602
chr3L	13653001	13653500	chr3L	13653001	13653500	124908	124908	0.1242057794	0.1262397286	0.1414006490
chr3L	13739001	13739500	chr3L	13739001	13739500	125080	125080	0.3294749056	0.0000277048	0.0000431953
chr3L	13781001	13781500	chr3L	13781001	13781500	125164	125164	0.2887279806	0.0002729852	0.0003891188
chr3L	13845001	13845500	chr3L	13845001	13845500	125292	125292	0.4376849028	0.0000000090	0.0000000187
chr3L	13860001	13860500	chr3L	13860001	13860500	125322	125322	0.4055252190	0.0000001369	0.0000002578
chr3L	13885001	13885500	chr3L	13885001	13885500	125372	125372	0.1342768978	0.0980175100	0.1109641186
chr3L	13921501	13922000	chr3L	13921501	13922000	125445	125445	0.0688180225	0.3985690835	0.4233091087
chr3L	13929001	13929500	chr3L	13929001	13929500	125460	125460	0.5914849359	0.0000000000	0.0000000000
chr3L	13934501	13935000	chr3L	13934501	13935000	125471	125471	0.3199961697	0.0000487002	0.0000743605
chr3L	13946501	13947000	chr3L	13946501	13947000	125495	125495	-0.1425422746	0.0787901888	0.0900957097
chr3L	13964501	13965000	chr3L	13964501	13965000	125531	125531	0.3446025633	0.0000107961	0.0000174766
chr3L	13993501	13994000	chr3L	13993501	13994000	125589	125589	0.5396171067	0.0000000000	0.0000000000
chr3L	14002501	14003000	chr3L	14002501	14003000	125607	125607	0.6181485730	0.0000000000	0.0000000000
chr3L	14020501	14021000	chr3L	14020501	14021000	125643	125643	-0.1539311050	0.0573847173	0.0668506820
chr3L	14028501	14029000	chr3L	14028501	14029000	125659	125659	0.5533130397	0.0000000000	0.0000000000
chr3L	14037001	14037500	chr3L	14037001	14037500	125676	125676	0.4379029323	0.0000000088	0.0000000184
chr3L	14053501	14054000	chr3L	14053501	14054000	125709	125709	0.6338842673	0.0000000000	0.0000000000
chr3L	14071501	14072000	chr3L	14071501	14072000	125745	125745	0.4853154210	0.0000000001	0.0000000002
chr3L	14076501	14077000	chr3L	14076501	14077000	125755	125755	0.3103730568	0.0000846218	0.0001267557
chr3L	14090001	14090500	chr3L	14090001	14090500	125782	125782	0.0486025129	0.5513581820	0.5745680652
chr3L	14111501	14112000	chr3L	14111501	14112000	125825	125825	0.6891832929	0.0000000000	0.0000000000
chr3L	14149501	14150000	chr3L	14149501	14150000	125901	125901	0.3770395041	0.0000011894	0.0000020874
chr3L	14154501	14155000	chr3L	14154501	14155000	125911	125911	0.3768344108	0.0000012072	0.0000021168
chr3L	14173501	14174000	chr3L	14173501	14174000	125949	125949	0.4507694498	0.0000000027	0.0000000059
chr3L	14177001	14177500	chr3L	14177001	14177500	125956	125956	0.1460100393	0.0716834324	0.0823536644
chr3L	14190501	14191000	chr3L	14190501	14191000	125983	125983	0.6140693858	0.0000000000	0.0000000000
chr3L	14201501	14202000	chr3L	14201501	14202000	126005	126005	0.0015088193	0.9852565703	0.9863162139
chr3L	14212501	14213000	chr3L	14212501	14213000	126027	126027	0.6428120734	0.0000000000	0.0000000000
chr3L	14236001	14236500	chr3L	14236001	14236500	126074	126074	0.4221803548	0.0000000348	0.0000000688
chr3L	14299501	14300000	chr3L	14299501	14300000	126201	126201	0.0657188124	0.4202142753	0.4449777559
chr3L	14310001	14310500	chr3L	14310001	14310500	126222	126222	0.5603986903	0.0000000000	0.0000000000
chr3L	14410001	14410500	chr3L	14410001	14410500	126422	126422	0.4322049054	0.0000000146	0.0000000299
chr3L	14446501	14447000	chr3L	14446501	14447000	126495	126495	0.3267955876	0.0000325599	0.0000504944
chr3L	14513001	14513500	chr3L	14513001	14513500	126628	126628	0.4069942896	0.0000001217	0.0000002304
chr3L	14537501	14538000	chr3L	14537501	14538000	126677	126677	0.6788681099	0.0000000000	0.0000000000
chr3L	14560001	14560500	chr3L	14560001	14560500	126722	126722	0.4113228766	0.0000000857	0.0000001643
chr3L	14562501	14563000	chr3L	14562501	14563000	126727	126727	0.4429715388	0.0000000056	0.0000000118
chr3L	14600501	14601000	chr3L	14600501	14601000	126803	126803	0.2924652727	0.0002245482	0.0003228444
chr3L	14606501	14607000	chr3L	14606501	14607000	126815	126815	-0.0919117312	0.2589525859	0.2805319681
chr3L	14621501	14622000	chr3L	14621501	14622000	126845	126845	0.4046881684	0.0000001463	0.0000002754
chr3L	14632501	14633000	chr3L	14632501	14633000	126867	126867	0.6526600070	0.0000000000	0.0000000000
chr3L	14673501	14674000	chr3L	14673501	14674000	126949	126949	0.2241343337	0.0052305961	0.0066785169
chr3L	14717001	14717500	chr3L	14717001	14717500	127036	127036	0.1358556117	0.0940841981	0.1066929479
chr3L	14718501	14719000	chr3L	14718501	14719000	127039	127039	0.2012207949	0.0140282200	0.0172216661
chr3L	14731501	14732000	chr3L	14731501	14732000	127065	127065	0.3796842119	0.0000013689	0.0000023897
chr3L	14754501	14755000	chr3L	14754501	14755000	127111	127111	0.0764096972	0.3484235334	0.3715772512
chr3L	14761501	14762000	chr3L	14761501	14762000	127125	127125	0.3015264623	0.0001381931	0.0002037866
chr3L	14776001	14776500	chr3L	14776001	14776500	127154	127154	0.6869503464	0.0000000000	0.0000000000
chr3L	14786001	14786500	chr3L	14786001	14786500	127174	127174	0.6541565130	0.0000000000	0.0000000000
chr3L	14789501	14790000	chr3L	14789501	14790000	127181	127181	0.3563310162	0.0000050106	0.0000082869
chr3L	14802001	14802500	chr3L	14802001	14802500	127206	127206	0.5760148050	0.0000000000	0.0000000000
chr3L	14892001	14892500	chr3L	14892001	14892500	127386	127386	0.1994421346	0.0132923030	0.0163613802
chr3L	14898501	14899000	chr3L	14898501	14899000	127399	127399	0.3385832219	0.0000158078	0.0000252555
chr3L	14943001	14943500	chr3L	14943001	14943500	127488	127488	0.6631504448	0.0000000000	0.0000000000
chr3L	14945501	14946000	chr3L	14945501	14946000	127493	127493	0.0050715861	0.9504716319	0.9541619877
chr3L	14967501	14968000	chr3L	14967501	14968000	127537	127537	0.2860065485	0.0003141523	0.0004452086
chr3L	14974001	14974500	chr3L	14974001	14974500	127550	127550	0.1270600582	0.1176725126	0.1320588072
chr3L	14977501	14978000	chr3L	14977501	14978000	127557	127557	0.0347760463	0.6700425103	0.6911298411
chr3L	14982501	14983000	chr3L	14982501	14983000	127567	127567	0.6091497069	0.0000000000	0.0000000000
chr3L	14999501	15000000	chr3L	14999501	15000000	127601	127601	0.2810551309	0.0004040904	0.0005673112
chr3L	15014501	15015000	chr3L	15014501	15015000	127631	127631	0.6266413353	0.0000000000	0.0000000000
chr3L	15039501	15040000	chr3L	15039501	15040000	127681	127681	0.1554330322	0.0549571739	0.0641350770
chr3L	15048001	15048500	chr3L	15048001	15048500	127698	127698	0.1878480424	0.0198957501	0.0241446730
chr3L	15072001	15072500	chr3L	15072001	15072500	127746	127746	0.5294187890	0.0000000000	0.0000000000
chr3L	15090001	15090500	chr3L	15090001	15090500	127782	127782	0.2448379287	0.0022073888	0.0029110761
chr3L	15094501	15095000	chr3L	15094501	15095000	127791	127791	0.5979934919	0.0000000000	0.0000000000
chr3L	15098001	15098500	chr3L	15098001	15098500	127798	127798	0.4542196082	0.0000000020	0.0000000043
chr3L	15116501	15117000	chr3L	15116501	15117000	127835	127835	0.6176058013	0.0000000000	0.0000000000
chr3L	15137001	15137500	chr3L	15137001	15137500	127876	127876	0.5713420949	0.0000000000	0.0000000000
chr3L	15143001	15143500	chr3L	15143001	15143500	127888	127888	0.4446959880	0.0000000048	0.0000000102
chr3L	15159001	15159500	chr3L	15159001	15159500	127920	127920	0.5544903681	0.0000000000	0.0000000000
chr3L	15162501	15163000	chr3L	15162501	15163000	127927	127927	0.5356527235	0.0000000000	0.0000000000
chr3L	15223501	15224000	chr3L	15223501	15224000	128049	128049	0.1115299654	0.1701681023	0.1879806190
chr3L	15233001	15233500	chr3L	15233001	15233500	128068	128068	0.0738804885	0.3646716755	0.3886379614
chr3L	15262501	15263000	chr3L	15262501	15263000	128127	128127	0.0705446831	0.3868028665	0.4113758091
chr3L	15268001	15268500	chr3L	15268001	15268500	128138	128138	0.6932836497	0.0000000000	0.0000000000
chr3L	15320001	15320500	chr3L	15320001	15320500	128242	128242	0.1112420637	0.1712828088	0.1890325331
chr3L	15329001	15329500	chr3L	15329001	15329500	128260	128260	0.1545722195	0.0563379406	0.0656641061
chr3L	15337001	15337500	chr3L	15337001	15337500	128276	128276	0.6133233882	0.0000000000	0.0000000000
chr3L	15430001	15430500	chr3L	15430001	15430500	128462	128462	0.3570775005	0.0000055140	0.0000091097
chr3L	15447501	15448000	chr3L	15447501	15448000	128497	128497	0.1528527402	0.0591813783	0.0688097456
chr3L	15498501	15499000	chr3L	15498501	15499000	128599	128599	0.6233418171	0.0000000000	0.0000000000
chr3L	15508501	15509000	chr3L	15508501	15509000	128619	128619	0.4085602807	0.0000001073	0.0000002036
chr3L	15516501	15517000	chr3L	15516501	15517000	128635	128635	-0.0718046146	0.3783506018	0.4029390619
chr3L	15524001	15524500	chr3L	15524001	15524500	128650	128650	0.5597424824	0.0000000000	0.0000000000
chr3L	15563001	15563500	chr3L	15563001	15563500	128728	128728	0.5077184897	0.0000000000	0.0000000000
chr3L	15566001	15566500	chr3L	15566001	15566500	128734	128734	0.3052850852	0.0001124253	0.0001668360
chr3L	15576501	15577000	chr3L	15576501	15577000	128755	128755	0.1444027812	0.0749100671	0.0858698159
chr3L	15588501	15589000	chr3L	15588501	15589000	128779	128779	0.7252960632	0.0000000000	0.0000000000
chr3L	15610001	15610500	chr3L	15610001	15610500	128822	128822	0.4466973352	0.0000000040	0.0000000086
chr3L	15619501	15620000	chr3L	15619501	15620000	128841	128841	0.4750115604	0.0000000003	0.0000000006
chr3L	15637001	15637500	chr3L	15637001	15637500	128876	128876	0.6858197974	0.0000000000	0.0000000000
chr3L	15699501	15700000	chr3L	15699501	15700000	129001	129001	0.2401516763	0.0027013063	0.0035314269
chr3L	15712501	15713000	chr3L	15712501	15713000	129027	129027	0.1349337110	0.0963656195	0.1092002906
chr3L	15816001	15816500	chr3L	15816001	15816500	129234	129234	0.4636102193	0.0000000008	0.0000000018
chr3L	15826501	15827000	chr3L	15826501	15827000	129255	129255	0.6164682940	0.0000000000	0.0000000000
chr3L	15833001	15833500	chr3L	15833001	15833500	129268	129268	0.2483990322	0.0018883710	0.0024995673
chr3L	15837501	15838000	chr3L	15837501	15838000	129277	129277	0.5169118326	0.0000000000	0.0000000000
chr3L	15894001	15894500	chr3L	15894001	15894500	129390	129390	0.4441398672	0.0000000050	0.0000000107
chr3L	15895001	15895500	chr3L	15895001	15895500	129392	129392	0.3452084973	0.0000103847	0.0000168281
chr3L	15896501	15897000	chr3L	15896501	15897000	129395	129395	0.1405899770	0.0830335578	0.0946688334
chr3L	15954501	15955000	chr3L	15954501	15955000	129511	129511	0.6242113661	0.0000000000	0.0000000000
chr3L	15968001	15968500	chr3L	15968001	15968500	129538	129538	0.7330649402	0.0000000000	0.0000000000
chr3L	15983001	15983500	chr3L	15983001	15983500	129568	129568	0.4874690586	0.0000000001	0.0000000002
chr3L	15987501	15988000	chr3L	15987501	15988000	129577	129577	0.2930709818	0.0002174929	0.0003132813
chr3L	16004501	16005000	chr3L	16004501	16005000	129611	129611	0.5480910707	0.0000000000	0.0000000000
chr3L	16011501	16012000	chr3L	16011501	16012000	129625	129625	0.6183776562	0.0000000000	0.0000000000
chr3L	16025501	16026000	chr3L	16025501	16026000	129653	129653	-0.0916827682	0.2601476688	0.2816954980
chr3L	16037001	16037500	chr3L	16037001	16037500	129676	129676	0.6492484163	0.0000000000	0.0000000000
chr3L	16051501	16052000	chr3L	16051501	16052000	129705	129705	0.5961221694	0.0000000000	0.0000000000
chr3L	16087501	16088000	chr3L	16087501	16088000	129777	129777	0.4511197812	0.0000000026	0.0000000058
chr3L	16089001	16089500	chr3L	16089001	16089500	129780	129780	0.0700668779	0.3900377240	0.4146266715
chr3L	16090001	16090500	chr3L	16090001	16090500	129782	129782	0.2833323259	0.0003601273	0.0005081966
chr3L	16113501	16114000	chr3L	16113501	16114000	129829	129829	0.6709809969	0.0000000000	0.0000000000
chr3L	16121501	16122000	chr3L	16121501	16122000	129845	129845	0.1284184942	0.1137566015	0.1279727395
chr3L	16129501	16130000	chr3L	16129501	16130000	129861	129861	0.5987317474	0.0000000000	0.0000000000
chr3L	16139001	16139500	chr3L	16139001	16139500	129880	129880	0.3872568634	0.0000005617	0.0000010094
chr3L	16149001	16149500	chr3L	16149001	16149500	129900	129900	0.1397422403	0.0849321390	0.0967386625
chr3L	16182001	16182500	chr3L	16182001	16182500	129966	129966	0.3544192481	0.0000101064	0.0000164114
chr3L	16228001	16228500	chr3L	16228001	16228500	130058	130058	0.5722069572	0.0000000000	0.0000000000
chr3L	16232501	16233000	chr3L	16232501	16233000	130067	130067	0.5959920321	0.0000000000	0.0000000000
chr3L	16347501	16348000	chr3L	16347501	16348000	130297	130297	0.5379613743	0.0000000000	0.0000000000
chr3L	16351501	16352000	chr3L	16351501	16352000	130305	130305	0.2959289188	0.0001868912	0.0002713012
chr3L	16378001	16378500	chr3L	16378001	16378500	130358	130358	0.4878706764	0.0000000001	0.0000000002
chr3L	16381501	16382000	chr3L	16381501	16382000	130365	130365	0.4268250544	0.0000000234	0.0000000470
chr3L	16385501	16386000	chr3L	16385501	16386000	130373	130373	0.4120739233	0.0000000806	0.0000001551
chr3L	16408001	16408500	chr3L	16408001	16408500	130418	130418	0.5732101359	0.0000000000	0.0000000000
chr3L	16411501	16412000	chr3L	16411501	16412000	130425	130425	0.5419762207	0.0000000000	0.0000000000
chr3L	16419501	16420000	chr3L	16419501	16420000	130441	130441	0.5056656666	0.0000000000	0.0000000000
chr3L	16463001	16463500	chr3L	16463001	16463500	130528	130528	-0.0643778781	0.4297866784	0.4547004322
chr3L	16470001	16470500	chr3L	16470001	16470500	130542	130542	0.5968817434	0.0000000000	0.0000000000
chr3L	16484001	16484500	chr3L	16484001	16484500	130570	130570	0.0977017027	0.2299739480	0.2503622816
chr3L	16493501	16494000	chr3L	16493501	16494000	130589	130589	0.3008157111	0.0001436447	0.0002112235
chr3L	16561001	16561500	chr3L	16561001	16561500	130724	130724	0.0701781989	0.3892826075	0.4139184956
chr3L	16583501	16584000	chr3L	16583501	16584000	130769	130769	0.5302333660	0.0000000000	0.0000000000
chr3L	16588001	16588500	chr3L	16588001	16588500	130778	130778	0.4766781429	0.0000000002	0.0000000005
chr3L	16590001	16590500	chr3L	16590001	16590500	130782	130782	0.2586837158	0.0011875006	0.0015998033
chr3L	16590501	16591000	chr3L	16590501	16591000	130783	130783	0.2091672776	0.0093186320	0.0116083816
chr3L	16631001	16631500	chr3L	16631001	16631500	130864	130864	-0.0874528999	0.2829042451	0.3053423833
chr3L	16648001	16648500	chr3L	16648001	16648500	130898	130898	0.7613750430	0.0000000000	0.0000000000
chr3L	16661501	16662000	chr3L	16661501	16662000	130925	130925	0.2977500735	0.0001695289	0.0002471765
chr3L	16712001	16712500	chr3L	16712001	16712500	131026	131026	0.6844786105	0.0000000000	0.0000000000
chr3L	16730501	16731000	chr3L	16730501	16731000	131063	131063	0.4710202946	0.0000000004	0.0000000009
chr3L	16741501	16742000	chr3L	16741501	16742000	131085	131085	0.3691800195	0.0000020793	0.0000035669
chr3L	16756001	16756500	chr3L	16756001	16756500	131114	131114	-0.2394052598	0.0027885846	0.0036404131
chr3L	16766001	16766500	chr3L	16766001	16766500	131134	131134	0.6455895387	0.0000000000	0.0000000000
chr3L	16773501	16774000	chr3L	16773501	16774000	131149	131149	-0.0800316288	0.3259599254	0.3493821955
chr3L	16779001	16779500	chr3L	16779001	16779500	131160	131160	0.3218858614	0.0000435896	0.0000669083
chr3L	16783001	16783500	chr3L	16783001	16783500	131168	131168	0.2370100723	0.0030860839	0.0040063136
chr3L	16787001	16787500	chr3L	16787001	16787500	131176	131176	0.7601645257	0.0000000000	0.0000000000
chr3L	16808001	16808500	chr3L	16808001	16808500	131218	131218	0.5591648184	0.0000000000	0.0000000000
chr3L	16842001	16842500	chr3L	16842001	16842500	131286	131286	0.5916144648	0.0000000000	0.0000000000
chr3L	16853501	16854000	chr3L	16853501	16854000	131309	131309	0.6158667657	0.0000000000	0.0000000000
