chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue
chr3L	20785501	20786000	chr3L	20785501	20786000	139173	139173	0.6438907841	0.0000000000	0.0000000000
chr3L	20798501	20799000	chr3L	20798501	20799000	139199	139199	0.5442927291	0.0000000000	0.0000000000
chr3L	20809501	20810000	chr3L	20809501	20810000	139221	139221	0.5516629603	0.0000000000	0.0000000000
chr3L	20817001	20817500	chr3L	20817001	20817500	139236	139236	0.2647898313	0.0008932662	0.0011136514
chr3L	20841501	20842000	chr3L	20841501	20842000	139285	139285	0.5069818197	0.0000000000	0.0000000000
chr3L	20910501	20911000	chr3L	20910501	20911000	139423	139423	0.5093842541	0.0000000000	0.0000000000
chr3L	20992001	20992500	chr3L	20992001	20992500	139586	139586	0.3158606372	0.0000619038	0.0000832420
chr3L	21032001	21032500	chr3L	21032001	21032500	139666	139666	0.3904465752	0.0000004419	0.0000006842
chr3L	21034501	21035000	chr3L	21034501	21035000	139671	139671	0.6704296191	0.0000000000	0.0000000000
chr3L	21049501	21050000	chr3L	21049501	21050000	139701	139701	0.6506009395	0.0000000000	0.0000000000
chr3L	21066001	21066500	chr3L	21066001	21066500	139734	139734	0.6440675959	0.0000000000	0.0000000000
chr3L	21131001	21131500	chr3L	21131001	21131500	139864	139864	0.6812630016	0.0000000000	0.0000000000
chr3L	21136001	21136500	chr3L	21136001	21136500	139874	139874	0.7598663083	0.0000000000	0.0000000000
chr3L	21144501	21145000	chr3L	21144501	21145000	139891	139891	0.6667865414	0.0000000000	0.0000000000
chr3L	21164501	21165000	chr3L	21164501	21165000	139931	139931	-0.0223367016	0.7843819523	0.7953188684
chr3L	21175501	21176000	chr3L	21175501	21176000	139953	139953	0.7256686913	0.0000000000	0.0000000000
chr3L	21196501	21197000	chr3L	21196501	21197000	139995	139995	0.4261023173	0.0000000249	0.0000000421
chr3L	21216501	21217000	chr3L	21216501	21217000	140035	140035	0.4149566238	0.0000000636	0.0000001045
chr3L	21285501	21286000	chr3L	21285501	21286000	140173	140173	0.5846900680	0.0000000000	0.0000000000
chr3L	21334501	21335000	chr3L	21334501	21335000	140271	140271	0.4013123603	0.0000001911	0.0000003037
chr3L	21347001	21347500	chr3L	21347001	21347500	140296	140296	0.4021756411	0.0000001786	0.0000002844
chr3L	21415501	21416000	chr3L	21415501	21416000	140433	140433	0.0994087778	0.2218822518	0.2352255125
chr3L	21433001	21433500	chr3L	21433001	21433500	140468	140468	0.5561714921	0.0000000000	0.0000000000
chr3L	21441001	21441500	chr3L	21441001	21441500	140484	140484	0.3788334673	0.0000010447	0.0000015740
chr3L	21445501	21446000	chr3L	21445501	21446000	140493	140493	0.5272290877	0.0000000000	0.0000000000
chr3L	21476501	21477000	chr3L	21476501	21477000	140555	140555	0.3776405902	0.0000011390	0.0000017132
chr3L	21484001	21484500	chr3L	21484001	21484500	140570	140570	0.7468861340	0.0000000000	0.0000000000
chr3L	21508001	21508500	chr3L	21508001	21508500	140618	140618	0.2239886680	0.0052610436	0.0062350132
chr3L	21516501	21517000	chr3L	21516501	21517000	140635	140635	0.5681811851	0.0000000000	0.0000000000
chr3L	21522501	21523000	chr3L	21522501	21523000	140647	140647	0.6050650543	0.0000000000	0.0000000000
chr3L	21533501	21534000	chr3L	21533501	21534000	140669	140669	0.4773295785	0.0000000002	0.0000000004
chr3L	21537001	21537500	chr3L	21537001	21537500	140676	140676	0.4449565032	0.0000000047	0.0000000083
chr3L	21538001	21538500	chr3L	21538001	21538500	140678	140678	0.2881272877	0.0002816173	0.0003630600
chr3L	21539001	21539500	chr3L	21539001	21539500	140680	140680	0.3844262543	0.0000006934	0.0000010585
chr3L	21555001	21555500	chr3L	21555001	21555500	140712	140712	0.4268936022	0.0000000232	0.0000000394
chr3L	21568501	21569000	chr3L	21568501	21569000	140739	140739	0.3422631657	0.0000125333	0.0000176117
chr3L	21574501	21575000	chr3L	21574501	21575000	140751	140751	0.3723993140	0.0000016573	0.0000024665
chr3L	21585001	21585500	chr3L	21585001	21585500	140772	140772	0.1552734487	0.0552110264	0.0612228060
chr3L	21598501	21599000	chr3L	21598501	21599000	140799	140799	0.2899212534	0.0002565591	0.0003319708
chr3L	21604501	21605000	chr3L	21604501	21605000	140811	140811	0.6919334264	0.0000000000	0.0000000000
chr3L	21626001	21626500	chr3L	21626001	21626500	140854	140854	0.4324714655	0.0000000143	0.0000000246
chr3L	21635001	21635500	chr3L	21635001	21635500	140872	140872	0.6180785448	0.0000000000	0.0000000000
chr3L	21640501	21641000	chr3L	21640501	21641000	140883	140883	0.5067895778	0.0000000000	0.0000000000
chr3L	21653001	21653500	chr3L	21653001	21653500	140908	140908	0.6691119753	0.0000000000	0.0000000000
chr3L	21706501	21707000	chr3L	21706501	21707000	141015	141015	0.2853453305	0.0003249856	0.0004173518
chr3L	21728501	21729000	chr3L	21728501	21729000	141059	141059	0.5503544203	0.0000000000	0.0000000000
chr3L	21808001	21808500	chr3L	21808001	21808500	141218	141218	0.2636891590	0.0009407969	0.0011704006
chr3L	21822001	21822500	chr3L	21822001	21822500	141246	141246	0.5691349206	0.0000000000	0.0000000000
chr3L	21832501	21833000	chr3L	21832501	21833000	141267	141267	0.7771021880	0.0000000000	0.0000000000
chr3L	21843001	21843500	chr3L	21843001	21843500	141288	141288	0.4373173907	0.0000000093	0.0000000162
chr3L	21878501	21879000	chr3L	21878501	21879000	141359	141359	0.3537498084	0.0000059497	0.0000085754
chr3L	22066001	22066500	chr3L	22066001	22066500	141734	141734	0.7166775721	0.0000000000	0.0000000000
chr3L	22071501	22072000	chr3L	22071501	22072000	141745	141745	0.4287462754	0.0000000198	0.0000000337
chr3L	22076001	22076500	chr3L	22076001	22076500	141754	141754	0.6450712894	0.0000000000	0.0000000000
chr3L	22136001	22136500	chr3L	22136001	22136500	141874	141874	0.4142602579	0.0000000674	0.0000001106
chr3L	22163001	22163500	chr3L	22163001	22163500	141928	141928	0.2248952425	0.0050740882	0.0060165112
chr3L	22258501	22259000	chr3L	22258501	22259000	142119	142119	0.3728956520	0.0000015999	0.0000023827
chr3L	22262501	22263000	chr3L	22262501	22263000	142127	142127	0.5378310882	0.0000000000	0.0000000000
chr3L	22267501	22268000	chr3L	22267501	22268000	142137	142137	0.7451500653	0.0000000000	0.0000000000
chr3L	22288501	22289000	chr3L	22288501	22289000	142179	142179	0.7359252544	0.0000000000	0.0000000000
chr3L	22314501	22315000	chr3L	22314501	22315000	142231	142231	0.1269778196	0.1179128883	0.1280668803
chr3L	22346001	22346500	chr3L	22346001	22346500	142294	142294	0.1313037714	0.1057758335	0.1152882270
chr3L	22400001	22400500	chr3L	22400001	22400500	142402	142402	0.5868861121	0.0000000000	0.0000000000
chr3L	22403001	22403500	chr3L	22403001	22403500	142408	142408	0.5728446173	0.0000000000	0.0000000000
chr3L	22408001	22408500	chr3L	22408001	22408500	142418	142418	0.7767379606	0.0000000000	0.0000000000
chr3L	22451001	22451500	chr3L	22451001	22451500	142504	142504	0.2652036122	0.0008759734	0.0010935570
chr3L	22498001	22498500	chr3L	22498001	22498500	142598	142598	0.3279504286	0.0000303768	0.0000415927
chr3L	22584001	22584500	chr3L	22584001	22584500	142770	142770	0.6466162016	0.0000000000	0.0000000000
chr3L	22634001	22634500	chr3L	22634001	22634500	142870	142870	0.4234606745	0.0000000312	0.0000000523
chr3L	22717001	22717500	chr3L	22717001	22717500	143036	143036	0.4988861558	0.0000000000	0.0000000000
chr3L	22727501	22728000	chr3L	22727501	22728000	143057	143057	0.3784336467	0.0000010755	0.0000016198
chr3L	22741501	22742000	chr3L	22741501	22742000	143085	143085	0.5538935266	0.0000000000	0.0000000000
chr3L	22749001	22749500	chr3L	22749001	22749500	143100	143100	0.3387040058	0.0000156886	0.0000219197
chr3L	22848001	22848500	chr3L	22848001	22848500	143298	143298	0.1410672979	0.0819795801	0.0898993793
chr3L	22850001	22850500	chr3L	22850001	22850500	143302	143302	0.0284860048	0.7271078564	0.7398250905
chr3L	22850501	22851000	chr3L	22850501	22851000	143303	143303	0.0428635531	0.5993808929	0.6144314263
chr3L	22863501	22864000	chr3L	22863501	22864000	143329	143329	0.4592040408	0.0000000018	0.0000000032
chr3L	22871501	22872000	chr3L	22871501	22872000	143345	143345	0.3162909079	0.0000603883	0.0000812745
chr3L	22878501	22879000	chr3L	22878501	22879000	143359	143359	0.6424165989	0.0000000000	0.0000000000
chr3L	22948501	22949000	chr3L	22948501	22949000	143499	143499	-0.0317001309	0.6977379091	0.7110296100
chr3L	22982001	22982500	chr3L	22982001	22982500	143566	143566	0.3841551467	0.0000007075	0.0000010792
chr3R	4174001	4174500	chr3R	4174001	4174500	162171	162171			
chr3R	4196501	4197000	chr3R	4196501	4197000	162216	162216	0.1508896073	0.0625703292	0.0689889391
chr3R	4220501	4221000	chr3R	4220501	4221000	162264	162264	0.4945979275	0.0000000000	0.0000000001
chr3R	4232501	4233000	chr3R	4232501	4233000	162288	162288	0.4697815289	0.0000000004	0.0000000008
chr3R	4311001	4311500	chr3R	4311001	4311500	162445	162445	0.5819892193	0.0000000000	0.0000000000
chr3R	4334001	4334500	chr3R	4334001	4334500	162491	162491	0.6601141373	0.0000000000	0.0000000000
chr3R	4337501	4338000	chr3R	4337501	4338000	162498	162498	0.5191787726	0.0000000000	0.0000000000
chr3R	4348501	4349000	chr3R	4348501	4349000	162520	162520	0.4669697564	0.0000000006	0.0000000011
chr3R	4387501	4388000	chr3R	4387501	4388000	162598	162598	0.4110349686	0.0000000878	0.0000001429
chr3R	4399001	4399500	chr3R	4399001	4399500	162621	162621	0.3459910049	0.0000098752	0.0000139949
chr3R	4403001	4403500	chr3R	4403001	4403500	162629	162629	0.3820682658	0.0000008251	0.0000012512
chr3R	4429001	4429500	chr3R	4429001	4429500	162681	162681	0.6334785740	0.0000000000	0.0000000000
chr3R	4433501	4434000	chr3R	4433501	4434000	162690	162690	0.6123713489	0.0000000000	0.0000000000
chr3R	4437001	4437500	chr3R	4437001	4437500	162697	162697	0.3681589698	0.0000022332	0.0000033058
chr3R	4453001	4453500	chr3R	4453001	4453500	162729	162729	0.3536051798	0.0000060069	0.0000086525
chr3R	4479001	4479500	chr3R	4479001	4479500	162781	162781	0.5996402780	0.0000000000	0.0000000000
chr3R	4484501	4485000	chr3R	4484501	4485000	162792	162792	0.2818587290	0.0003880405	0.0004961375
chr3R	4549001	4549500	chr3R	4549001	4549500	162921	162921	-0.0070006707	0.9316717079	0.9358927318
chr3R	4565501	4566000	chr3R	4565501	4566000	162954	162954	0.2843825517	0.0003413778	0.0004379196
chr3R	4577501	4578000	chr3R	4577501	4578000	162978	162978	0.0429760509	0.5984218114	0.6137186228
chr3R	4641001	4641500	chr3R	4641001	4641500	163105	163105	0.6680446002	0.0000000000	0.0000000000
chr3R	4649501	4650000	chr3R	4649501	4650000	163122	163122	0.2529591111	0.0015410315	0.0018893469
chr3R	4655001	4655500	chr3R	4655001	4655500	163133	163133	0.1833300470	0.0231469666	0.0262938693
chr3R	4659501	4660000	chr3R	4659501	4660000	163142	163142	0.7220339214	0.0000000000	0.0000000000
chr3R	4705001	4705500	chr3R	4705001	4705500	163233	163233	0.3065654090	0.0001047227	0.0001384601
chr3R	4775501	4776000	chr3R	4775501	4776000	163374	163374	0.6940824910	0.0000000000	0.0000000000
chr3R	4802001	4802500	chr3R	4802001	4802500	163427	163427	0.4251588337	0.0000000270	0.0000000455
chr3R	4807001	4807500	chr3R	4807001	4807500	163437	163437	0.2510388816	0.0016795228	0.0020558914
chr3R	4812001	4812500	chr3R	4812001	4812500	163447	163447	0.5612394327	0.0000000000	0.0000000000
chr3R	4821001	4821500	chr3R	4821001	4821500	163465	163465	0.4512954379	0.0000000026	0.0000000047
chr3R	4834501	4835000	chr3R	4834501	4835000	163492	163492	-0.0271482266	0.7394526744	0.7515642601
chr3R	4849501	4850000	chr3R	4849501	4850000	163522	163522	0.3902442940	0.0000004487	0.0000006945
chr3R	4854001	4854500	chr3R	4854001	4854500	163531	163531	0.5108434745	0.0000000000	0.0000000000
chr3R	4906001	4906500	chr3R	4906001	4906500	163635	163635	0.6938950667	0.0000000000	0.0000000000
chr3R	4910501	4911000	chr3R	4910501	4911000	163644	163644	0.6119336288	0.0000000000	0.0000000000
chr3R	4948001	4948500	chr3R	4948001	4948500	163719	163719	0.6050163641	0.0000000000	0.0000000000
chr3R	4952001	4952500	chr3R	4952001	4952500	163727	163727	0.4568011948	0.0000000015	0.0000000028
chr3R	4962501	4963000	chr3R	4962501	4963000	163748	163748	0.1752822247	0.0300705355	0.0339350805
chr3R	4970501	4971000	chr3R	4970501	4971000	163764	163764	0.3374971335	0.0000169185	0.0000235603
chr3R	5021001	5021500	chr3R	5021001	5021500	163865	163865	0.1210233558	0.1363483417	0.1474019007
chr3R	5086501	5087000	chr3R	5086501	5087000	163996	163996	0.6155596247	0.0000000000	0.0000000000
chr3R	5113001	5113500	chr3R	5113001	5113500	164049	164049	0.0365163447	0.6545638939	0.6684968975
chr3R	5127001	5127500	chr3R	5127001	5127500	164077	164077	0.6614864898	0.0000000000	0.0000000000
chr3R	5212001	5212500	chr3R	5212001	5212500	164247	164247	0.7349455905	0.0000000000	0.0000000000
chr3R	5217001	5217500	chr3R	5217001	5217500	164257	164257	0.3950014355	0.0000003122	0.0000004886
chr3R	5232001	5232500	chr3R	5232001	5232500	164287	164287	0.5787025955	0.0000000000	0.0000000000
chr3R	5251501	5252000	chr3R	5251501	5252000	164326	164326	0.5098041718	0.0000000000	0.0000000000
chr3R	5257001	5257500	chr3R	5257001	5257500	164337	164337	0.3430798507	0.0000118989	0.0000167557
chr3R	5264501	5265000	chr3R	5264501	5265000	164352	164352	0.3889900884	0.0000004933	0.0000007606
chr3R	5271001	5271500	chr3R	5271001	5271500	164365	164365	0.2058146975	0.0105509445	0.0122760239
chr3R	5284001	5284500	chr3R	5284001	5284500	164391	164391	-0.0304007819	0.7095602261	0.7222863718
chr3R	5298001	5298500	chr3R	5298001	5298500	164419	164419	0.4197146746	0.0000000428	0.0000000713
chr3R	5354001	5354500	chr3R	5354001	5354500	164531	164531	0.4904204025	0.0000000000	0.0000000001
chr3R	5358501	5359000	chr3R	5358501	5359000	164540	164540	0.5273575505	0.0000000000	0.0000000000
chr3R	5368001	5368500	chr3R	5368001	5368500	164559	164559	0.6384264662	0.0000000000	0.0000000000
chr3R	5371501	5372000	chr3R	5371501	5372000	164566	164566	0.5224523924	0.0000000000	0.0000000000
chr3R	5375001	5375500	chr3R	5375001	5375500	164573	164573	0.6688151009	0.0000000000	0.0000000000
chr3R	5393501	5394000	chr3R	5393501	5394000	164610	164610	0.6067917415	0.0000000000	0.0000000000
chr3R	5464001	5464500	chr3R	5464001	5464500	164751	164751	0.4315448237	0.0000000155	0.0000000266
chr3R	5466501	5467000	chr3R	5466501	5467000	164756	164756	0.4531801436	0.0000000022	0.0000000039
chr3R	5474501	5475000	chr3R	5474501	5475000	164772	164772	0.3243303540	0.0000377217	0.0000513774
chr3R	5484501	5485000	chr3R	5484501	5485000	164792	164792	0.4475332958	0.0000000037	0.0000000066
chr3R	5517501	5518000	chr3R	5517501	5518000	164858	164858	0.3150085994	0.0000650103	0.0000872679
chr3R	5547501	5548000	chr3R	5547501	5548000	164918	164918	0.5337851402	0.0000000000	0.0000000000
chr3R	5564501	5565000	chr3R	5564501	5565000	164952	164952	0.5735050168	0.0000000000	0.0000000000
chr3R	5570501	5571000	chr3R	5570501	5571000	164964	164964	0.3522227890	0.0000065811	0.0000094591
chr3R	5588501	5589000	chr3R	5588501	5589000	165000	165000	0.4039025547	0.0000001558	0.0000002497
chr3R	5591501	5592000	chr3R	5591501	5592000	165006	165006	0.7035462000	0.0000000000	0.0000000000
chr3R	5600501	5601000	chr3R	5600501	5601000	165024	165024	0.6697654671	0.0000000000	0.0000000000
chr3R	5606501	5607000	chr3R	5606501	5607000	165036	165036	0.1909169170	0.0179187793	0.0204899260
chr3R	5612501	5613000	chr3R	5612501	5613000	165048	165048	0.5693843064	0.0000000000	0.0000000000
chr3R	5624001	5624500	chr3R	5624001	5624500	165071	165071	0.6612268355	0.0000000000	0.0000000000
chr3R	5637001	5637500	chr3R	5637001	5637500	165097	165097	0.4932204885	0.0000000000	0.0000000001
chr3R	5648501	5649000	chr3R	5648501	5649000	165120	165120	0.5875878078	0.0000000000	0.0000000000
chr3R	5655001	5655500	chr3R	5655001	5655500	165133	165133	0.5189179289	0.0000000000	0.0000000000
chr3R	5659501	5660000	chr3R	5659501	5660000	165142	165142	0.5447476956	0.0000000000	0.0000000000
chr3R	5672001	5672500	chr3R	5672001	5672500	165167	165167	0.6096838074	0.0000000000	0.0000000000
chr3R	5685001	5685500	chr3R	5685001	5685500	165193	165193	0.5663241616	0.0000000000	0.0000000000
chr3R	5717001	5717500	chr3R	5717001	5717500	165257	165257	0.1750212715	0.0303216665	0.0342101905
chr3R	5733001	5733500	chr3R	5733001	5733500	165289	165289	0.5222443043	0.0000000000	0.0000000000
chr3R	5741001	5741500	chr3R	5741001	5741500	165305	165305	-0.0222705665	0.7850048622	0.7956037954
chr3R	5759001	5759500	chr3R	5759001	5759500	165341	165341	0.6843951110	0.0000000000	0.0000000000
chr3R	5778501	5779000	chr3R	5778501	5779000	165380	165380	0.5578642680	0.0000000000	0.0000000000
chr3R	5789001	5789500	chr3R	5789001	5789500	165401	165401	0.3184067269	0.0000534276	0.0000720939
chr3R	5795001	5795500	chr3R	5795001	5795500	165413	165413	0.5347750316	0.0000000000	0.0000000000
chr3R	5850001	5850500	chr3R	5850001	5850500	165523	165523	0.1826831484	0.0236478490	0.0268431925
chr3R	5862501	5863000	chr3R	5862501	5863000	165548	165548	0.6745221017	0.0000000000	0.0000000000
chr3R	5949001	5949500	chr3R	5949001	5949500	165721	165721	0.2362339314	0.0031884408	0.0038323872
chr3R	5977501	5978000	chr3R	5977501	5978000	165778	165778	0.0178559535	0.8268735276	0.8358772277
chr3R	6008501	6009000	chr3R	6008501	6009000	165840	165840	0.5101823096	0.0000000000	0.0000000000
chr3R	6080001	6080500	chr3R	6080001	6080500	165983	165983	0.1296758017	0.1102231557	0.1199455796
chr3R	6147501	6148000	chr3R	6147501	6148000	166118	166118	0.2241547156	0.0052263483	0.0061954725
chr3R	6148501	6149000	chr3R	6148501	6149000	166120	166120	0.3167310430	0.0000588740	0.0000792594
chr3R	6149001	6149500	chr3R	6149001	6149500	166121	166121	0.3579712037	0.0000044887	0.0000065323
chr3R	6190501	6191000	chr3R	6190501	6191000	166204	166204	0.1533537875	0.0583409360	0.0645244097
chr3R	6243001	6243500	chr3R	6243001	6243500	166309	166309	0.1835927695	0.0229461562	0.0260784887
chr3R	6254501	6255000	chr3R	6254501	6255000	166332	166332	0.5722540016	0.0000000000	0.0000000000
chr3R	6346501	6347000	chr3R	6346501	6347000	166516	166516	0.2764504526	0.0005084764	0.0006442823
chr3R	6350501	6351000	chr3R	6350501	6351000	166524	166524	0.5381586092	0.0000000000	0.0000000000
chr3R	6368501	6369000	chr3R	6368501	6369000	166560	166560	0.7352617823	0.0000000000	0.0000000000
chr3R	6383001	6383500	chr3R	6383001	6383500	166589	166589	0.6104556148	0.0000000000	0.0000000000
chr3R	6388001	6388500	chr3R	6388001	6388500	166599	166599	0.1254173225	0.1225464700	0.1329753488
chr3R	6406001	6406500	chr3R	6406001	6406500	166635	166635	0.5897042747	0.0000000000	0.0000000000
chr3R	6430501	6431000	chr3R	6430501	6431000	166684	166684	-0.0425002325	0.6024830029	0.6173394751
chr3R	6457001	6457500	chr3R	6457001	6457500	166737	166737	0.5221774432	0.0000000000	0.0000000000
chr3R	6483501	6484000	chr3R	6483501	6484000	166790	166790	-0.0725240341	0.3735751049	0.3893010609
chr3R	6488501	6489000	chr3R	6488501	6489000	166800	166800	0.3950187839	0.0000003118	0.0000004881
chr3R	6553001	6553500	chr3R	6553001	6553500	166929	166929	0.0345865420	0.6717365299	0.6850223111
chr3R	6594001	6594500	chr3R	6594001	6594500	167011	167011	0.0196300665	0.8099821016	0.8194905871
chr3R	6646001	6646500	chr3R	6646001	6646500	167115	167115	0.6160845439	0.0000000000	0.0000000000
chr3R	6657501	6658000	chr3R	6657501	6658000	167138	167138	0.5885847837	0.0000000000	0.0000000000
chr3R	6660001	6660500	chr3R	6660001	6660500	167143	167143	0.4761130489	0.0000000002	0.0000000004
chr3R	6678501	6679000	chr3R	6678501	6679000	167180	167180	0.2352920674	0.0033167482	0.0039824938
chr3R	6684001	6684500	chr3R	6684001	6684500	167191	167191	0.6200495046	0.0000000000	0.0000000000
chr3R	6706501	6707000	chr3R	6706501	6707000	167236	167236	0.3799520926	0.0000009631	0.0000014553
chr3R	6709001	6709500	chr3R	6709001	6709500	167241	167241	0.2879533839	0.0002841630	0.0003660378
chr3R	6735001	6735500	chr3R	6735001	6735500	167293	167293	0.1181917605	0.1527455839	0.1642509121
chr3R	6744001	6744500	chr3R	6744001	6744500	167311	167311	0.1934590053	0.0164120816	0.0188411020
chr3R	6755001	6755500	chr3R	6755001	6755500	167333	167333	0.6458943891	0.0000000000	0.0000000000
chr3R	6759501	6760000	chr3R	6759501	6760000	167342	167342	0.6247153997	0.0000000000	0.0000000000
chr3R	6762001	6762500	chr3R	6762001	6762500	167347	167347	0.4498916277	0.0000000029	0.0000000053
chr3R	6767501	6768000	chr3R	6767501	6768000	167358	167358	0.3551260446	0.0000054301	0.0000078483
chr3R	6780001	6780500	chr3R	6780001	6780500	167383	167383	0.6899247265	0.0000000000	0.0000000000
chr3R	6791501	6792000	chr3R	6791501	6792000	167406	167406	0.1003206829	0.2176431616	0.2309419229
chr3R	6806501	6807000	chr3R	6806501	6807000	167436	167436	0.7211145369	0.0000000000	0.0000000000
chr3R	6810001	6810500	chr3R	6810001	6810500	167443	167443	0.3608976018	0.0000036828	0.0000053848
chr3R	6848501	6849000	chr3R	6848501	6849000	167520	167520	0.3928779670	0.0000003674	0.0000005715
chr3R	6854001	6854500	chr3R	6854001	6854500	167531	167531	0.6841665053	0.0000000000	0.0000000000
chr3R	6871001	6871500	chr3R	6871001	6871500	167565	167565	0.8828739893	0.0000000000	0.0000000000
chr3R	6893001	6893500	chr3R	6893001	6893500	167609	167609	0.2725092242	0.0006169575	0.0007766622
chr3R	6908001	6908500	chr3R	6908001	6908500	167639	167639	0.6434012946	0.0000000000	0.0000000000
chr3R	6912501	6913000	chr3R	6912501	6913000	167648	167648	0.7339440705	0.0000000000	0.0000000000
chr3R	6966501	6967000	chr3R	6966501	6967000	167756	167756	0.5545254319	0.0000000000	0.0000000000
chr3R	6973501	6974000	chr3R	6973501	6974000	167770	167770	0.5129663166	0.0000000000	0.0000000000
chr3R	7037001	7037500	chr3R	7037001	7037500	167897	167897	0.4992096486	0.0000000000	0.0000000000
chr3R	7043501	7044000	chr3R	7043501	7044000	167910	167910	0.0661420822	0.4172185781	0.4332296435
chr3R	7067501	7068000	chr3R	7067501	7068000	167958	167958	0.3895422419	0.0000004732	0.0000007313
chr3R	7074501	7075000	chr3R	7074501	7075000	167972	167972	0.7890047368	0.0000000000	0.0000000000
chr3R	7080001	7080500	chr3R	7080001	7080500	167983	167983	0.5180786683	0.0000000000	0.0000000000
chr3R	7086501	7087000	chr3R	7086501	7087000	167996	167996	0.8304425950	0.0000000000	0.0000000000
chr3R	7090501	7091000	chr3R	7090501	7091000	168004	168004	0.6975765554	0.0000000000	0.0000000000
chr3R	7103001	7103500	chr3R	7103001	7103500	168029	168029	0.3889364618	0.0000004952	0.0000007635
chr3R	7111001	7111500	chr3R	7111001	7111500	168045	168045	0.4250706703	0.0000000272	0.0000000458
chr3R	7124001	7124500	chr3R	7124001	7124500	168071	168071	0.6222892352	0.0000000000	0.0000000000
chr3R	7130501	7131000	chr3R	7130501	7131000	168084	168084	0.5083540276	0.0000000000	0.0000000000
chr3R	7150501	7151000	chr3R	7150501	7151000	168124	168124	0.4610548551	0.0000000010	0.0000000019
chr3R	7155001	7155500	chr3R	7155001	7155500	168133	168133	0.7139364439	0.0000000000	0.0000000000
chr3R	7162501	7163000	chr3R	7162501	7163000	168148	168148	0.1287778534	0.1127378187	0.1225033407
chr3R	7187001	7187500	chr3R	7187001	7187500	168197	168197	0.5102402736	0.0000000000	0.0000000000
chr3R	7200001	7200500	chr3R	7200001	7200500	168223	168223	0.2452379976	0.0021692652	0.0026359688
chr3R	7246501	7247000	chr3R	7246501	7247000	168316	168316	0.3398158956	0.0000146304	0.0000204905
chr3R	7250001	7250500	chr3R	7250001	7250500	168323	168323	0.5281686627	0.0000000000	0.0000000000
chr3R	7375001	7375500	chr3R	7375001	7375500	168573	168573	0.0415033525	0.6110309863	0.6255473406
chr3R	7436001	7436500	chr3R	7436001	7436500	168695	168695	0.1192074747	0.1423862074	0.1536793621
chr3R	7471501	7472000	chr3R	7471501	7472000	168766	168766	0.6133360155	0.0000000000	0.0000000000
chr3R	7492001	7492500	chr3R	7492001	7492500	168807	168807	0.0352219107	0.6660633694	0.6796445782
chr3R	7530001	7530500	chr3R	7530001	7530500	168883	168883	0.6589110672	0.0000000000	0.0000000000
chr3R	7550001	7550500	chr3R	7550001	7550500	168923	168923	0.2860279209	0.0003138078	0.0004034424
chr3R	7770501	7771000	chr3R	7770501	7771000	169364	169364	0.2974081333	0.0001726701	0.0002254788
chr3R	7779501	7780000	chr3R	7779501	7780000	169382	169382	0.3320394301	0.0000237014	0.0000326350
chr3R	7810001	7810500	chr3R	7810001	7810500	169443	169443	0.6086045906	0.0000000000	0.0000000000
chr3R	7865001	7865500	chr3R	7865001	7865500	169553	169553	0.1418734755	0.0802237888	0.0880361973
chr3R	7886001	7886500	chr3R	7886001	7886500	169595	169595	0.7660668209	0.0000000000	0.0000000000
chr3R	7912501	7913000	chr3R	7912501	7913000	169648	169648	0.3931704005	0.0000003593	0.0000005592
chr3R	7920501	7921000	chr3R	7920501	7921000	169664	169664	0.6759433169	0.0000000000	0.0000000000
chr3R	7977501	7978000	chr3R	7977501	7978000	169778	169778	0.4664793732	0.0000000008	0.0000000014
chr3R	7981001	7981500	chr3R	7981001	7981500	169785	169785	0.3341721505	0.0000207928	0.0000287320
chr3R	7999501	8000000	chr3R	7999501	8000000	169822	169822	0.5875439224	0.0000000000	0.0000000000
chr3R	8009001	8009500	chr3R	8009001	8009500	169841	169841	0.6750292469	0.0000000000	0.0000000000
chr3R	8013501	8014000	chr3R	8013501	8014000	169850	169850	0.6430679162	0.0000000000	0.0000000000
chr3R	8027001	8027500	chr3R	8027001	8027500	169877	169877	0.1918117142	0.0173753286	0.0198929346
chr3R	8050501	8051000	chr3R	8050501	8051000	169924	169924	0.7187755901	0.0000000000	0.0000000000
chr3R	8066001	8066500	chr3R	8066001	8066500	169955	169955	0.1335322867	0.0999171223	0.1090047556
chr3R	8126501	8127000	chr3R	8126501	8127000	170076	170076	0.6750623970	0.0000000000	0.0000000000
chr3R	8140001	8140500	chr3R	8140001	8140500	170103	170103	0.1992716715	0.0133734611	0.0154787585
chr3R	8181001	8181500	chr3R	8181001	8181500	170185	170185	0.5244794912	0.0000000000	0.0000000000
chr3R	8191501	8192000	chr3R	8191501	8192000	170206	170206	0.5398983071	0.0000000000	0.0000000000
chr3R	8205501	8206000	chr3R	8205501	8206000	170234	170234	0.2656853738	0.0008562259	0.0010697652
chr3R	8217501	8218000	chr3R	8217501	8218000	170258	170258	0.2777270152	0.0004772944	0.0006057616
chr3R	8233501	8234000	chr3R	8233501	8234000	170290	170290	0.8155524354	0.0000000000	0.0000000000
chr3R	8240001	8240500	chr3R	8240001	8240500	170303	170303	0.3993386700	0.0000002231	0.0000003521
chr3R	8243501	8244000	chr3R	8243501	8244000	170310	170310	0.3515138709	0.0000068953	0.0000098801
