chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue	resolution
chr3L	22497000	22498000	chr3L	22628000	22629000	71298	71429	0.1348493229	0.0451527892	0.0683936498	1000
chr3L	22573000	22574000	chr3L	22682000	22683000	71374	71483	0.0558221492	0.4093364696	0.4904502475	1000
chr3L	22613750	22614000	chr3L	22633750	22634000	71414	71434	0.1224135778	0.0692898835	0.101071506	1000
chr3L	22755750	22756000	chr3L	22768500	22768750	71556	71569	0.4293885016	0.0	1e-10	1000
chr3L	22851750	22852000	chr3L	22863000	22863250	71652	71664	0.2340827929	7.42199e-05	0.0001614432	1000
chr3L	22872000	22872250	chr3L	22878250	22878500	71673	71679	0.5204015216	0.0	0.0	1000
chr3L	22940000	22940250	chr3L	22958500	22958750	71741	71759	0.6232304378	0.0	0.0	1000
chr3L	2467000	2467250	chr3L	2483000	2483250	51268	51284	0.3256414778	1.1e-08	3.54e-08	1000
chr3L	2470750	2471000	chr3L	2482750	2483000	51271	51283	0.4781525709	0.0	0.0	1000
chr3L	2590000	2592000	chr3L	2770000	2772000	25696	25786	0.3000382646	1.648e-07	4.504e-07	2000
chr3L	271250	271500	chr3L	297250	297500	49072	49098	0.271646055	2.4502e-06	6.283e-06	1000
chr3L	277000	277250	chr3L	282500	282750	49078	49083	-0.083380083	0.215121711	0.2828665161	1000
chr3L	284000	286000	chr3L	572000	574000	24543	24687	0.2098487441	0.0003153186	0.0005908552	2000
chr3L	2881000	2882000	chr3L	3037000	3038000	51682	51838	0.3118754911	1.214e-07	3.549e-07	1000
chr3L	2901000	2902000	chr3L	3031000	3032000	51702	51832	0.1129435208	0.0550815165	0.081974039	1000
chr3L	2907000	2908000	chr3L	2976000	2977000	51708	51777	0.1820236342	0.0090618542	0.0154023681	1000
chr3L	299000	299250	chr3L	319250	319500	49100	49120	0.2635536445	4.9992e-06	1.24028e-05	1000
chr3L	3097250	3097500	chr3L	3121750	3122000	51898	51922	0.4349859373	0.0	0.0	1000
chr3L	3178750	3179000	chr3L	3192500	3192750	51979	51993	0.2335455982	6.26213e-05	0.0001373449	1000
chr3L	3288000	3289000	chr3L	3616000	3617000	26045	26209	0.5817915367	0.0	0.0	2000
chr3L	3303500	3303750	chr3L	3319250	3319500	52104	52120	0.2987343953	1.879e-07	5.386e-07	1000
chr3L	3327500	3327750	chr3L	3333750	3334000	52128	52134	0.5411445762	0.0	0.0	1000
chr3L	333000	333250	chr3L	338500	338750	49134	49139	0.3082107806	2.2999e-06	5.9112e-06	1000
chr3L	336000	338000	chr3L	606000	608000	24569	24704	0.2301017052	7.42252e-05	0.0001506975	2000
chr3L	339000	340000	chr3L	501000	502000	49140	49302	0.0219975867	0.7098385213	0.7781125495	1000
chr3L	339000	340000	chr3L	605000	606000	24570	24703	0.2083458167	0.0003491588	0.0006487728	2000
chr3L	3461000	3461250	chr3L	3472000	3472250	52262	52273	0.4485691806	0.0	0.0	1000
chr3L	3543000	3544000	chr3L	3683000	3684000	52344	52484	0.3455477154	1.1e-09	3.9e-09	1000
chr3L	3646000	3646250	chr3L	3684250	3684500	52447	52485	0.2598991308	6.8444e-06	1.67181e-05	1000
chr3L	3646000	3647000	chr3L	3710000	3711000	52447	52511	0.250429443	1.51037e-05	3.571e-05	1000
chr3L	3668500	3668750	chr3L	3698500	3698750	52469	52499	0.0426279823	0.4706992859	0.5520177635	1000
chr3L	3682000	3682250	chr3L	3710500	3710750	52483	52511	0.49918655	0.0	0.0	1000
chr3L	3684250	3684500	chr3L	3710250	3710500	52485	52511	0.4438612619	0.0	0.0	1000
chr3L	378000	378250	chr3L	432750	433000	49179	49233	0.3325871792	5e-09	1.68e-08	1000
chr3L	381250	381500	chr3L	420750	421000	49182	49221	0.1620061685	0.0057075328	0.0100403578	1000
chr3L	3845750	3846000	chr3L	3879000	3879250	52646	52680	0.2394781364	3.62539e-05	8.22027e-05	1000
chr3L	40000	41000	chr3L	122000	123000	48841	48923	0.2776316879	5.29542e-05	0.0001173049	1000
chr3L	40500	40750	chr3L	129000	129250	48841	48930	0.2516070183	1.37119e-05	3.25935e-05	1000
chr3L	4161000	4161250	chr3L	4167250	4167500	52962	52968	0.3376973171	9.18e-08	2.72e-07	1000
chr3L	4169000	4170000	chr3L	4253000	4254000	52970	53054	0.1830731245	0.0017400528	0.0032605732	1000
chr3L	4187000	4187250	chr3L	4193500	4193750	52988	52994	0.3235976173	3.368e-07	9.447e-07	1000
chr3L	4220000	4220250	chr3L	4239000	4239250	53021	53040	0.5495559205	0.0	0.0	1000
chr3L	4371750	4372000	chr3L	4401000	4401250	53172	53202	0.4497379986	0.0	0.0	1000
chr3L	44000	45000	chr3L	106000	107000	48845	48907	0.0467519347	0.4896990091	0.5706708305	1000
chr3L	4406000	4408000	chr3L	4626000	4628000	26604	26714	0.25635113	9.2421e-06	2.09128e-05	2000
chr3L	4408000	4410000	chr3L	4694000	4696000	26605	26748	0.0284626288	0.6301776822	0.6910719577	2000
chr3L	4469000	4470000	chr3L	4805000	4806000	26635	26803	0.1351238551	0.030910377	0.0437914713	2000
chr3L	458000	458250	chr3L	490750	491000	49259	49291	0.4606672377	0.0	0.0	1000
chr3L	459500	459750	chr3L	491000	491250	49260	49292	0.4306493077	0.0	0.0	1000
chr3L	4634000	4635000	chr3L	4696000	4697000	53435	53497	-0.0271680644	0.6458272298	0.7236534985	1000
chr3L	4696000	4697000	chr3L	4757000	4758000	53497	53558	0.1909753691	0.001076111	0.0020600636	1000
chr3L	4696750	4697000	chr3L	4709750	4710000	53497	53510	-0.0146367068	0.8065056436	0.8606180932	1000
chr3L	48000	49000	chr3L	128000	129000	48849	48929	-0.0063142198	0.9149598921	0.9524018068	1000
chr3L	4805000	4806000	chr3L	4878000	4879000	53606	53679	0.1239418054	0.0351280696	0.0540225281	1000
chr3L	4805000	4806000	chr3L	5084000	5085000	26803	26943	0.1006645141	0.087603518	0.1148498729	2000
chr3L	4826000	4828000	chr3L	5134000	5136000	26814	26968	0.4158588191	0.0	0.0	2000
chr3L	4840000	4841000	chr3L	5086000	5087000	26821	26944	0.1941473168	0.0008824714	0.0015711256	2000
chr3L	4840000	4842000	chr3L	5092000	5094000	26821	26947	0.1421963484	0.0230443631	0.0333314873	2000
chr3L	4976000	4977000	chr3L	5185000	5186000	26889	26993	0.1025072343	0.0819178388	0.1082940127	2000
chr3L	50000	51000	chr3L	121000	122000	48851	48922	-0.0279686571	0.7043282652	0.7735376927	1000
chr3L	500000	501000	chr3L	605000	606000	49301	49406	0.2571393413	8.6489e-06	2.08271e-05	1000
chr3L	506000	507000	chr3L	606000	607000	49307	49407	0.6572308206	0.0	0.0	1000
chr3L	5064000	5065000	chr3L	5288000	5289000	26933	27045	-0.101222737	0.1310548163	0.166680637	2000
chr3L	5136000	5138000	chr3L	5360000	5362000	26969	27081	0.2396838182	0.0001043093	0.0002089017	2000
chr3L	5136000	5138000	chr3L	5564000	5566000	26969	27183	0.1140486152	0.0690065157	0.0923844036	2000
chr3L	5139750	5140000	chr3L	5145500	5145750	53940	53946	0.3360895682	1.069e-07	3.149e-07	1000
chr3L	5185000	5186000	chr3L	5277000	5278000	53986	54078	0.0471221479	0.425161596	0.5039542646	1000
chr3L	5362000	5364000	chr3L	5562000	5564000	27082	27182	0.1734406838	0.0030455566	0.0050904961	2000
chr3L	5420500	5420750	chr3L	5455000	5455250	54221	54256	0.5137894937	0.0	0.0	1000
chr3L	5422000	5422250	chr3L	5453500	5453750	54223	54254	0.2363274539	0.000131377	0.0002795551	1000
chr3L	5593000	5593250	chr3L	5600750	5601000	54394	54401	-0.0188815236	0.7694037459	0.8309860857	1000
chr3L	5623250	5623500	chr3L	5630500	5630750	54424	54431	-0.1794929587	0.0048475002	0.0086236802	1000
chr3L	5752500	5752750	chr3L	5768750	5769000	54553	54569	0.1330168401	0.0236400783	0.037421669	1000
chr3L	5752750	5753000	chr3L	5765500	5765750	54553	54566	0.2676753451	4.4136e-06	1.10241e-05	1000
chr3L	5754500	5754750	chr3L	5761250	5761500	54555	54562	0.67316587	0.0	0.0	1000
chr3L	5765750	5766000	chr3L	5780000	5780250	54566	54581	0.2167398016	0.0002008419	0.0004193048	1000
chr3L	5779750	5780000	chr3L	5794000	5794250	54580	54595	0.4516129888	0.0	0.0	1000
chr3L	579500	579750	chr3L	604750	605000	49380	49405	0.4565821915	0.0	0.0	1000
chr3L	5845750	5846000	chr3L	5856500	5856750	54646	54657	0.1314184629	0.02955479	0.0461246476	1000
chr3L	6011750	6012000	chr3L	6023000	6023250	54812	54824	0.1183282115	0.0557127863	0.0828021464	1000
chr3L	6059000	6060000	chr3L	6124000	6125000	54860	54925	0.2444917379	2.44082e-05	5.62073e-05	1000
chr3L	6071000	6072000	chr3L	6124000	6125000	54872	54925	0.386545811	0.0	0.0	1000
chr3L	6130750	6131000	chr3L	6154500	6154750	54931	54955	0.2560553206	5.95516e-05	0.0001310017	1000
chr3L	6133250	6133500	chr3L	6144250	6144500	54934	54945	0.1144562676	0.0881696463	0.1258023387	1000
chr3L	6133250	6133500	chr3L	6155750	6156000	54934	54956	0.20907745	0.0011416819	0.0021780535	1000
chr3L	6272000	6273000	chr3L	6444000	6445000	55073	55245	0.0254920096	0.6663211936	0.7409893474	1000
chr3L	6329000	6330000	chr3L	6435000	6436000	55130	55236	0.1867095762	0.0073956212	0.0127863357	1000
chr3L	6349000	6350000	chr3L	6435000	6436000	55150	55236	0.1910154807	0.0061105559	0.0106983071	1000
chr3L	6352500	6352750	chr3L	6400250	6400500	55153	55201	0.5538909951	0.0	0.0	1000
chr3L	654500	654750	chr3L	681750	682000	49455	49482	0.4856139773	0.0	0.0	1000
chr3L	6743500	6743750	chr3L	6752500	6752750	55544	55553	0.576998328	0.0	0.0	1000
chr3L	6767500	6767750	chr3L	6821000	6821250	55568	55622	0.1196775825	0.0419840512	0.063988089	1000
chr3L	6778000	6779000	chr3L	6904000	6905000	55579	55705	0.0392085898	0.5199655417	0.6011931785	1000
chr3L	6789750	6790000	chr3L	6904250	6904500	55590	55705	0.3567539875	9e-10	3.3e-09	1000
chr3L	7134250	7134500	chr3L	7157000	7157250	55935	55958	0.2222552119	0.0001321227	0.0002808717	1000
chr3L	7137750	7138000	chr3L	7156250	7156500	55938	55957	0.3019924425	1.353e-07	3.935e-07	1000
chr3L	7422500	7422750	chr3L	7491500	7491750	56223	56292	0.3857002244	0.0	1e-10	1000
chr3L	7528000	7529000	chr3L	7727000	7728000	28165	28264	0.3322636184	5.2e-09	1.65e-08	2000
chr3L	7554000	7554250	chr3L	7605000	7605250	56355	56406	0.6208891519	0.0	0.0	1000
chr3L	7581000	7582000	chr3L	7747000	7748000	56382	56548	-0.0167459351	0.7770036482	0.8379673847	1000
chr3L	7641500	7641750	chr3L	7654750	7655000	56442	56455	0.6776870294	0.0	0.0	1000
chr3L	7781750	7782000	chr3L	7809250	7809500	56582	56610	-0.0343805833	0.5607972885	0.6407043879	1000
chr3L	7782000	7782250	chr3L	7805250	7805500	56583	56606	-0.0170282474	0.7940436745	0.8505414577	1000
chr3L	7911000	7912000	chr3L	7978000	7979000	56712	56779	0.2829614378	1.52868e-05	3.60273e-05	1000
chr3L	7912000	7912250	chr3L	7936250	7936500	56713	56737	0.4592315208	0.0	0.0	1000
chr3L	7912250	7912500	chr3L	7931250	7931500	56713	56732	0.2697600255	0.0001267181	0.0002704215	1000
chr3L	8203000	8203250	chr3L	8222500	8222750	57004	57023	0.3877736076	0.0	0.0	1000
chr3L	8290250	8290500	chr3L	8296500	8296750	57091	57097	0.4888576754	0.0	0.0	1000
chr3L	8340500	8340750	chr3L	8346250	8346500	57141	57147	0.4740154442	0.0	0.0	1000
chr3L	8424500	8424750	chr3L	8442250	8442500	57225	57243	0.1015288904	0.084898326	0.1214479609	1000
chr3L	8653750	8654000	chr3L	8664750	8665000	57454	57465	0.4201902794	0.0	0.0	1000
chr3L	8653750	8654000	chr3L	8670500	8670750	57454	57471	0.2840453666	7.834e-07	2.1013e-06	1000
chr3L	8660000	8662000	chr3L	9030000	9032000	28731	28916	0.0513125854	0.3851002206	0.4450270434	2000
chr3L	8672000	8673000	chr3L	9029000	9030000	28737	28915	-0.0193671233	0.7432377654	0.7961206074	2000
chr3L	8672000	8674000	chr3L	9004000	9006000	28737	28903	-0.0209722439	0.7227957403	0.777989773	2000
chr3L	8674000	8675000	chr3L	8830000	8831000	57475	57631	0.0277494016	0.6387798375	0.7172094269	1000
chr3L	8787500	8787750	chr3L	8798500	8798750	28794	28800	0.4548006153	0.0	1e-10	2000
chr3L	9002750	9003000	chr3L	9029250	9029500	57803	57830	0.1483305789	0.0114995081	0.0192063482	1000
chr3L	9003000	9003250	chr3L	9042250	9042500	57804	57843	0.2744955561	1.8951e-06	4.928e-06	1000
chr3L	9004500	9004750	chr3L	9041000	9041250	57805	57842	0.3300574587	6.7e-09	2.21e-08	1000
chr3L	9004750	9005000	chr3L	9019250	9019500	57805	57820	0.3361454071	3.5e-09	1.2e-08	1000
chr3L	9010750	9011000	chr3L	9029250	9029500	57811	57830	0.0526801972	0.3725384763	0.4514937832	1000
chr3L	9019250	9019500	chr3L	9041000	9041250	57820	57842	0.6160409827	0.0	0.0	1000
chr3L	9020750	9021000	chr3L	9041000	9041250	57821	57842	0.5609783484	0.0	0.0	1000
chr3L	9029250	9029500	chr3L	9041500	9041750	57830	57842	0.2114729888	0.0003609857	0.0007329004	1000
chr3L	9047500	9047750	chr3L	9054500	9054750	57848	57855	0.5611589761	0.0	0.0	1000
chr3L	9072000	9074000	chr3L	9354000	9356000	28937	29078	0.0281856748	0.6656013749	0.7248896863	2000
chr3L	9125000	9126000	chr3L	9358000	9359000	28963	29080	0.1286743222	0.0338225973	0.0475234336	2000
chr3L	916000	918000	chr3L	1210000	1212000	24859	25006	0.1914501558	0.0052887116	0.0084749592	2000
chr3L	916000	918000	chr3L	1278000	1280000	24859	25040	0.1174243641	0.0611107812	0.0826134141	2000
chr3L	918000	920000	chr3L	1188000	1190000	49719	49989	0.0983267724	0.1173606015	0.1640676002	1000
chr3L	944000	946000	chr3L	1204000	1206000	49745	50005	0.1478659471	0.0117652597	0.0196353843	1000
chr3L	9512000	9513000	chr3L	9629000	9630000	58313	58430	0.3431349472	1.5e-09	5.2e-09	1000
chr3L	9513000	9514000	chr3L	9612000	9613000	58314	58413	0.1722511865	0.0032571446	0.0059082466	1000
chr3L	9513000	9514000	chr3L	9752000	9753000	29157	29277	0.2559530049	9.5561e-06	2.15573e-05	2000
chr3L	9519000	9520000	chr3L	9584000	9585000	58320	58385	-0.0522422237	0.4540522617	0.5350466748	1000
chr3L	9531000	9532000	chr3L	9590000	9591000	29166	29196	0.0123859511	0.8585565503	0.9004671307	2000
chr3L	957000	958000	chr3L	1265000	1266000	49758	50066	0.1238051588	0.0353320591	0.0542985047	1000
chr3L	9612000	9613000	chr3L	9823000	9824000	58413	58624	0.2975824627	2.108e-07	6.019e-07	1000
chr3L	9615000	9616000	chr3L	9678000	9679000	58416	58479	-0.035313563	0.5502036603	0.6312082428	1000
chr3L	968000	969000	chr3L	1199000	1200000	49769	50000	0.0647979155	0.2724797801	0.3481511278	1000
chr3L	968000	969000	chr3L	1206000	1207000	49769	50007	0.2066861708	0.0003904298	0.0007897816	1000
chr3L	9744000	9745000	chr3L	9830000	9831000	58545	58631	0.2942430417	2.934e-07	8.281e-07	1000
chr3L	9751000	9752000	chr3L	10078000	10079000	29276	29440	0.166929105	0.0074740198	0.011722187	2000
chr3L	9888500	9888750	chr3L	9898750	9899000	58689	58699	0.5767596169	0.0	0.0	1000
chr3L	9920000	9922000	chr3L	10170000	10172000	29361	29486	0.1175882395	0.0811174928	0.1073642414	2000
chr3L	9922000	9924000	chr3L	10152000	10154000	29362	29477	0.1625671053	0.015445498	0.0229401926	2000
chr3L	9922000	9924000	chr3L	10206000	10208000	29362	29504	-0.0511339789	0.4498631477	0.510798946	2000
chr3L	9926000	9927000	chr3L	10203000	10204000	29364	29502	0.0238912811	0.7242251302	0.77914935	2000
chr3L	9976000	9978000	chr3L	10292000	10294000	29389	29547	0.0273421373	0.6437136407	0.7041711749	2000
chr3R	10046000	10048000	chr3R	10410000	10412000	43480	43662	0.4666531158	0.0	0.0	2000
chr3R	10171000	10172000	chr3R	10222000	10223000	87083	87134	0.1183876331	0.0442674324	0.0672366698	1000
chr3R	10436000	10437000	chr3R	10515000	10516000	87348	87427	0.1916289461	0.0010332773	0.0019849328	1000
chr3R	10600000	10600250	chr3R	10626750	10627000	87512	87538	-0.0051428883	0.9306914632	0.963339667	1000
chr3R	10618000	10618250	chr3R	10626500	10626750	87530	87538	0.4150656736	0.0	0.0	1000
chr3R	10686500	10686750	chr3R	10751000	10751250	87598	87663	0.3590022646	2e-10	8e-10	1000
chr3R	10696500	10696750	chr3R	10708250	10708500	87608	87620	0.3673360522	2e-10	6e-10	1000
chr3R	10890000	10892000	chr3R	11214000	11216000	43902	44064	0.2762635142	1.6134e-06	4.0297e-06	2000
chr3R	10896000	10898000	chr3R	11202000	11204000	43905	44058	0.1024782775	0.0820048278	0.1083442889	2000
chr3R	10923000	10924000	chr3R	11202000	11203000	87835	88114	0.0185073215	0.7542632274	0.8190306782	1000
chr3R	10932000	10934000	chr3R	11178000	11180000	87844	88090	-0.0821612909	0.1637369194	0.2208103612	1000
chr3R	10935000	10936000	chr3R	11180000	11181000	87847	88092	-0.0971222013	0.0994185069	0.1408534928	1000
chr3R	10966000	10967000	chr3R	11152000	11153000	43940	44033	-0.0268370851	0.6498538029	0.7099343858	2000
chr3R	10982000	10983000	chr3R	11174000	11175000	87894	88086	-0.0164567917	0.7807554182	0.8404503669	1000
chr3R	11202000	11202250	chr3R	11208500	11208750	88114	88120	0.3157842321	6.719e-07	1.8155e-06	1000
chr3R	11225750	11226000	chr3R	11240500	11240750	88137	88152	0.3337658337	4.7e-09	1.56e-08	1000
chr3R	11240250	11240500	chr3R	11252250	11252500	88152	88164	-0.0437448574	0.4670983901	0.5483759879	1000
chr3R	11260000	11262000	chr3R	11540000	11542000	44087	44227	0.0223393622	0.7055377489	0.7623803898	2000
chr3R	11261000	11262000	chr3R	11343000	11344000	88173	88255	0.1752996331	0.0027397239	0.0049942414	1000
chr3R	11269000	11269250	chr3R	11312500	11312750	88181	88224	0.6476437385	0.0	0.0	1000
chr3R	11275000	11276000	chr3R	11337000	11338000	88187	88249	0.1394927944	0.0175718189	0.028363556	1000
chr3R	11353250	11353500	chr3R	11372250	11372500	88265	88284	0.5958013121	0.0	0.0	1000
chr3R	11393000	11393250	chr3R	11403250	11403500	88305	88315	0.5842053205	0.0	0.0	1000
chr3R	11483000	11484000	chr3R	11568000	11569000	88395	88480	0.0228319753	0.6993553268	0.769221341	1000
chr3R	11581500	11581750	chr3R	11590000	11590250	88493	88502	0.529812936	0.0	0.0	1000
chr3R	11679000	11680000	chr3R	11741000	11742000	88591	88653	0.179325269	0.0021707746	0.004023387	1000
chr3R	11820000	11821000	chr3R	11881000	11882000	88732	88793	0.1064961262	0.070626999	0.1026247858	1000
chr3R	12014000	12016000	chr3R	12350000	12352000	44464	44632	0.1196148872	0.0420926955	0.0582558694	2000
chr3R	12020000	12021000	chr3R	12221000	12222000	44467	44567	-0.0433372826	0.4633393198	0.5242177478	2000
chr3R	12128000	12129000	chr3R	12252000	12253000	89040	89164	-0.1042583742	0.0767938785	0.1108576993	1000
chr3R	12244500	12244750	chr3R	12279000	12279250	89156	89191	0.6271401985	0.0	0.0	1000
chr3R	12244500	12244750	chr3R	12280750	12281000	89156	89192	0.5893193939	0.0	0.0	1000
chr3R	12246000	12246250	chr3R	12278250	12278500	89158	89190	0.5725906856	0.0	0.0	1000
chr3R	12393000	12393250	chr3R	12404000	12404250	89305	89316	0.1508885847	0.0123127351	0.0204411724	1000
chr3R	12396750	12397000	chr3R	12403750	12404000	89308	89315	0.5008236408	0.0	0.0	1000
chr3R	12398500	12398750	chr3R	12405750	12406000	89310	89317	0.2459724504	9.68098e-05	0.0002090146	1000
chr3R	12448750	12449000	chr3R	12460250	12460500	89360	89372	0.2439793068	6.14192e-05	0.0001349758	1000
chr3R	12449000	12449250	chr3R	12456500	12456750	89361	89368	-0.0271323192	0.6735285338	0.7471271405	1000
chr3R	12679000	12679250	chr3R	12691500	12691750	89591	89603	0.492671428	0.0	0.0	1000
chr3R	12679000	12679250	chr3R	12697750	12698000	89591	89609	0.3090260645	6.56e-08	1.985e-07	1000
chr3R	12679250	12679500	chr3R	12704500	12704750	89591	89616	0.2098647749	0.0003149746	0.0006442134	1000
chr3R	12697500	12697750	chr3R	12712250	12712500	89609	89624	0.2574405789	8.7435e-06	2.1032e-05	1000
chr3R	12697750	12698000	chr3R	12704750	12705000	89609	89616	0.1286315182	0.0446409101	0.0677109898	1000
chr3R	12777000	12778000	chr3R	12916000	12917000	89689	89828	-0.0137975928	0.8385629764	0.8866411213	1000
chr3R	12777000	12778000	chr3R	12928000	12929000	89689	89840	0.0450115364	0.506026992	0.5875329136	1000
chr3R	12783000	12784000	chr3R	12929000	12930000	89695	89841	0.071299572	0.2916472359	0.3681776002	1000
chr3R	12783750	12784000	chr3R	12915750	12916000	89695	89827	0.5720536392	0.0	0.0	1000
chr3R	12849000	12850000	chr3R	12915000	12916000	89761	89827	0.2845741298	7.2479e-06	1.76843e-05	1000
chr3R	12986250	12986500	chr3R	12994750	12995000	89898	89906	0.5044865601	0.0	0.0	1000
chr3R	13064500	13064750	chr3R	13072000	13072250	89976	89984	0.1389553115	0.0270093045	0.0423611559	1000
chr3R	13071000	13072000	chr3R	13293000	13294000	44992	45103	0.1063345115	0.0710584325	0.0948445785	2000
chr3R	13079250	13079500	chr3R	13087250	13087500	89991	89999	0.5363453015	0.0	0.0	1000
chr3R	13214000	13215000	chr3R	13372000	13373000	90126	90284	0.4776399205	0.0	0.0	1000
chr3R	13264000	13265000	chr3R	13382000	13383000	90176	90294	0.2579236331	8.0947e-06	1.95564e-05	1000
chr3R	13264250	13264500	chr3R	13271750	13272000	90176	90183	0.6716825448	0.0	0.0	1000
chr3R	13272250	13272500	chr3R	13309250	13309500	90184	90221	0.5081463809	0.0	0.0	1000
chr3R	13293000	13294000	chr3R	13405000	13406000	90205	90317	-0.0652635749	0.2690390456	0.3445505833	1000
chr3R	13382000	13382250	chr3R	13388500	13388750	90294	90300	0.2642508089	3.89079e-05	8.78603e-05	1000
chr3R	13450250	13450500	chr3R	13538750	13539000	90362	90450	0.4317804805	0.0	0.0	1000
chr3R	13794750	13795000	chr3R	13812750	13813000	90706	90724	0.1323089896	0.024401787	0.0385722533	1000
chr3R	13812000	13813000	chr3R	13877000	13878000	90724	90789	-0.0615349512	0.2974270085	0.3737682963	1000
chr3R	13812000	13813000	chr3R	13901000	13902000	90724	90813	0.0231233815	0.6957073672	0.7667332688	1000
chr3R	13838000	13839000	chr3R	13964000	13965000	90750	90876	0.4724859125	0.0	0.0	1000
chr3R	13867750	13868000	chr3R	13903750	13904000	90779	90815	0.0008719854	0.9882343304	1.0	1000
chr3R	13877250	13877500	chr3R	13901500	13901750	90789	90813	0.6846874467	0.0	0.0	1000
chr3R	13879750	13880000	chr3R	13911500	13911750	90791	90823	0.062295684	0.291479477	0.3681758463	1000
chr3R	13983250	13983500	chr3R	14017500	14017750	90895	90929	0.1456281293	0.0196511096	0.0315129751	1000
chr3R	13983500	13983750	chr3R	14012500	14012750	90895	90924	0.3255535864	3.01e-08	9.4e-08	1000
chr3R	14089000	14090000	chr3R	14391000	14392000	45501	45652	0.4509898847	0.0	0.0	2000
chr3R	14103000	14104000	chr3R	14206000	14207000	91015	91118	0.1875583935	0.00712478	0.0123566913	1000
chr3R	14135000	14136000	chr3R	14232000	14233000	91047	91144	0.0681394644	0.3136328226	0.3909617252	1000
chr3R	14175000	14176000	chr3R	14232000	14233000	91087	91144	0.1283084133	0.0843178831	0.1206956503	1000
chr3R	14278500	14278750	chr3R	14286500	14286750	91190	91198	0.4676608231	0.0	0.0	1000
chr3R	14309000	14309250	chr3R	14315500	14315750	91221	91227	0.4847740568	0.0	0.0	1000
chr3R	14347000	14347250	chr3R	14370250	14370500	91259	91282	0.5459532504	0.0	0.0	1000
chr3R	14347000	14347250	chr3R	14373250	14373500	91259	91285	0.5236766348	0.0	0.0	1000
chr3R	14347000	14347250	chr3R	14444250	14444500	91259	91356	0.3817654192	0.0	0.0	1000
chr3R	14347250	14347500	chr3R	14382250	14382500	91259	91294	0.144947397	0.0135616385	0.0223969448	1000
chr3R	14370250	14370500	chr3R	14382250	14382500	91282	91294	-0.0674732104	0.2615840842	0.3365613828	1000
chr3R	14373500	14373750	chr3R	14382250	14382500	91285	91294	-0.0837158377	0.1777130493	0.2378194453	1000
chr3R	14373500	14373750	chr3R	14444250	14444500	91285	91356	0.5620122181	0.0	0.0	1000
chr3R	14588000	14589000	chr3R	14642000	14643000	91500	91554	0.0608350498	0.3029696124	0.3796555788	1000
chr3R	14742500	14742750	chr3R	14748750	14749000	91654	91660	0.4234358211	0.0	0.0	1000
chr3R	14916000	14917000	chr3R	15153000	15154000	45915	46033	0.1291475997	0.0331655178	0.0467188358	2000
chr3R	14924000	14925000	chr3R	15169000	15170000	91836	92081	-0.0193121032	0.7755098863	0.8367642021	1000
chr3R	14942000	14943000	chr3R	15170000	15171000	91854	92082	0.0079989604	0.9059838646	0.9457274964	1000
chr3R	15095000	15096000	chr3R	15147000	15148000	92007	92059	0.4003566305	0.0	0.0	1000
chr3R	15197000	15197250	chr3R	15208750	15209000	92109	92120	0.5803658409	0.0	0.0	1000
chr3R	15401250	15401500	chr3R	15407750	15408000	92313	92319	0.0709471203	0.2800898301	0.3564340391	1000
chr3R	15418000	15420000	chr3R	15788000	15790000	46166	46351	0.0576957885	0.3286636449	0.385239749	2000
chr3R	15420000	15421000	chr3R	15476000	15477000	92332	92388	0.0739440635	0.210280601	0.2773247735	1000
chr3R	15438000	15439000	chr3R	15493000	15494000	92350	92405	0.2782575258	1.3436e-06	3.5356e-06	1000
chr3R	15476000	15478000	chr3R	15920000	15922000	46195	46417	0.2018720999	0.0007877667	0.001409319	2000
chr3R	15582000	15583000	chr3R	15666000	15667000	92494	92578	0.2001634114	0.0006004803	0.0011915033	1000
chr3R	15652000	15654000	chr3R	15988000	15990000	23142	23226	-0.1645020818	0.0064736167	0.0103887699	4000
chr3R	15793750	15794000	chr3R	15803750	15804000	92705	92715	0.5059376567	0.0	0.0	1000
chr3R	15889000	15889250	chr3R	15913250	15913500	92801	92825	0.3261025457	7.75e-08	2.327e-07	1000
chr3R	15989000	15989250	chr3R	16028750	16029000	92901	92940	0.0320390808	0.5878078066	0.6667330808	1000
chr3R	15989000	15989250	chr3R	16034000	16034250	92901	92946	0.16384527	0.0051727058	0.0091504381	1000
chr3R	16051000	16051250	chr3R	16071750	16072000	92963	92983	-0.0411396985	0.4863484626	0.5679626109	1000
chr3R	16072000	16072250	chr3R	16098500	16098750	92984	93010	0.1821874997	0.0018341252	0.0034310389	1000
chr3R	16114000	16115000	chr3R	16181000	16182000	93026	93093	0.2116356134	0.0002790588	0.0005750067	1000
chr3R	16187000	16187250	chr3R	16205000	16205250	93099	93117	0.4295671634	0.0	0.0	1000
chr3R	16206000	16207000	chr3R	16260000	16261000	93118	93172	0.3161352652	3.1e-08	9.66e-08	1000
chr3R	16241750	16242000	chr3R	16250250	16250500	93153	93162	0.3614502828	1.2e-09	4.2e-09	1000
chr3R	16274750	16275000	chr3R	16280250	16280500	93186	93192	0.2908972574	5.296e-06	1.30733e-05	1000
chr3R	16403750	16404000	chr3R	16413750	16414000	93315	93325	0.3957071331	0.0	0.0	1000
chr3R	16413750	16414000	chr3R	16423250	16423500	93325	93335	-0.0098256679	0.8729161817	0.91552773	1000
